deces_annee,sexe,age,deces_dep,n
2020,1,34,15,1
2020,1,34,16,1
2020,1,34,17,7
2020,1,34,18,1
2020,1,34,21,5
2020,1,34,22,7
2020,1,34,23,1
2020,1,34,24,1
2020,1,34,26,2
2020,1,34,27,6
2020,1,34,28,1
2020,1,34,29,3
2020,1,34,2B,1
2020,1,34,30,4
2020,1,34,31,13
2020,1,34,33,8
2020,1,34,34,9
2020,1,34,35,7
2020,1,34,37,1
2020,1,34,38,3
2020,1,34,40,5
2020,1,34,41,3
2020,1,34,42,8
2020,1,34,43,2
2020,1,34,44,7
2020,1,34,45,1
2020,1,34,46,1
2020,1,34,47,1
2020,1,34,49,5
2020,1,34,50,4
2020,1,34,51,6
2020,1,34,52,1
2020,1,34,54,7
2020,1,34,55,1
2020,1,34,56,5
2020,1,34,57,6
2020,1,34,59,21
2020,1,34,60,4
2020,1,34,62,11
2020,1,34,64,3
2020,1,34,66,3
2020,1,34,67,7
2020,1,34,68,2
2020,1,34,69,10
2020,1,34,71,2
2020,1,34,72,1
2020,1,34,73,3
2020,1,34,74,5
2020,1,34,75,24
2020,1,34,76,8
2020,1,34,77,6
2020,1,34,78,1
2020,1,34,79,1
2020,1,34,80,6
2020,1,34,81,1
2020,1,34,82,3
2020,1,34,83,6
2020,1,34,85,2
2020,1,34,86,2
2020,1,34,87,5
2020,1,34,88,4
2020,1,34,89,1
2020,1,34,90,2
2020,1,34,91,8
2020,1,34,92,5
2020,1,34,93,13
2020,1,34,94,11
2020,1,34,95,5
2020,1,34,971,1
2020,1,34,972,5
2020,1,34,973,3
2020,1,34,974,12
2020,1,34,976,4
2020,1,34,NA,13
2020,1,35,01,2
2020,1,35,02,1
2020,1,35,04,2
2020,1,35,05,2
2020,1,35,06,6
2020,1,35,07,2
2020,1,35,10,1
2020,1,35,13,10
2020,1,35,14,3
2020,1,35,16,2
2020,1,35,17,2
2020,1,35,18,3
2020,1,35,19,1
2020,1,35,21,3
2020,1,35,22,2
2020,1,35,23,2
2020,1,35,24,1
2020,1,35,25,2
2020,1,35,26,3
2020,1,35,27,4
2020,1,35,28,2
2020,1,35,29,10
2020,1,35,2A,1
2020,1,35,2B,1
2020,1,35,30,7
2020,1,35,31,8
2020,1,35,32,2
2020,1,35,33,9
2020,1,35,34,4
2020,1,35,35,9
2020,1,35,37,5
2020,1,35,38,4
2020,1,35,39,1
2020,1,35,40,1
2020,1,35,41,2
2020,1,35,42,1
2020,1,35,44,11
2020,1,35,48,1
2020,1,35,49,3
2020,1,35,50,5
2020,1,35,51,4
2020,1,35,52,1
2020,1,35,53,3
2020,1,35,54,11
2020,1,35,55,2
2020,1,35,56,4
2020,1,35,57,9
2020,1,35,58,3
2020,1,35,59,28
2020,1,35,60,4
2020,1,35,61,1
2020,1,35,62,8
2020,1,35,63,1
2020,1,35,64,5
2020,1,35,65,1
2020,1,35,66,7
2020,1,35,67,2
2020,1,35,68,5
2020,1,35,69,10
2020,1,35,70,2
2020,1,35,71,1
2020,1,35,72,6
2020,1,35,73,6
2020,1,35,74,7
2020,1,35,75,26
2020,1,35,76,7
2020,1,35,77,7
2020,1,35,78,7
2020,1,35,79,5
2020,1,35,80,8
2020,1,35,82,2
2020,1,35,83,3
2020,1,35,85,2
2020,1,35,86,1
2020,1,35,87,2
2020,1,35,88,4
2020,1,35,89,1
2020,1,35,90,2
2020,1,35,91,2
2020,1,35,92,8
2020,1,35,93,6
2020,1,35,94,12
2020,1,35,95,8
2020,1,35,971,2
2020,1,35,972,4
2020,1,35,973,3
2020,1,35,974,9
2020,1,35,976,3
2020,1,35,NA,7
2020,1,36,01,4
2020,1,36,02,4
2020,1,36,03,3
2020,1,36,05,1
2020,1,36,06,5
2020,1,36,07,1
2020,1,36,08,3
2020,1,36,09,1
2020,1,36,11,3
2020,1,36,12,1
2020,1,36,13,11
2020,1,36,14,6
2020,1,36,17,5
2020,1,36,18,1
2020,1,36,19,2
2020,1,36,21,2
2020,1,36,22,5
2020,1,36,23,2
2020,1,36,24,2
2020,1,36,25,8
2020,1,36,26,3
2020,1,36,27,2
2020,1,36,28,1
2020,1,36,29,5
2020,1,36,2A,1
2020,1,36,30,4
2020,1,36,31,13
2020,1,36,33,14
2020,1,36,34,5
2020,1,36,35,8
2020,1,36,37,9
2020,1,36,38,10
2020,1,36,39,2
2020,1,36,40,1
2020,1,36,42,5
2020,1,36,43,1
2020,1,36,44,9
2020,1,36,45,8
2020,1,36,46,2
2020,1,36,48,1
2020,1,36,49,7
2020,1,36,50,5
2020,1,36,51,6
2020,1,36,52,2
2020,1,36,53,1
2020,1,36,54,3
2020,1,36,55,1
2020,1,36,56,10
2020,1,36,57,4
2020,1,36,58,1
2020,1,36,59,29
2020,1,36,60,5
2020,1,36,61,4
2020,1,36,62,13
2020,1,36,63,4
2020,1,36,64,4
2020,1,36,65,1
2020,1,36,66,3
2020,1,36,67,10
2020,1,36,68,3
2020,1,36,69,11
2020,1,36,71,6
2020,1,36,72,5
2020,1,36,74,8
2020,1,36,75,18
2020,1,36,76,16
2020,1,36,77,9
2020,1,36,78,5
2020,1,36,79,4
2020,1,36,80,6
2020,1,36,81,2
2020,1,36,82,1
2020,1,36,83,5
2020,1,36,84,1
2020,1,36,85,3
2020,1,36,86,6
2020,1,36,87,3
2020,1,36,88,1
2020,1,36,89,5
2020,1,36,90,2
2020,1,36,91,8
2020,1,36,92,10
2020,1,36,93,4
2020,1,36,94,9
2020,1,36,95,1
2020,1,36,971,1
2020,1,36,972,3
2020,1,36,973,2
2020,1,36,974,5
2020,1,36,976,3
2020,1,36,NA,10
2020,1,37,01,2
2020,1,37,02,5
2020,1,37,04,2
2020,1,37,05,2
2020,1,37,06,5
2020,1,37,07,4
2020,1,37,08,2
2020,1,37,11,1
2020,1,37,12,2
2020,1,37,13,20
2020,1,37,14,6
2020,1,37,16,2
2020,1,37,17,6
2020,1,37,18,1
2020,1,37,21,5
2020,1,37,22,5
2020,1,37,23,1
2020,1,37,24,2
2020,1,37,25,2
2020,1,37,26,1
2020,1,37,27,5
2020,1,37,28,4
2020,1,37,29,7
2020,1,37,2B,1
2020,1,37,30,3
2020,1,37,31,8
2020,1,37,33,8
2020,1,37,34,9
2020,1,37,35,10
2020,1,37,36,1
2020,1,37,37,5
2020,1,37,38,3
2020,1,37,39,1
2020,1,37,40,5
2020,1,37,42,9
2020,1,37,43,1
2020,1,37,44,9
2020,1,37,46,2
2020,1,37,47,2
2020,1,37,48,1
2020,1,37,49,4
2020,1,37,50,7
2020,1,37,51,5
2020,1,37,53,1
2020,1,37,54,6
2020,1,37,56,5
2020,1,37,57,7
2020,1,37,58,1
2020,1,37,59,15
2020,1,37,60,5
2020,1,37,61,1
2020,1,37,62,13
2020,1,37,63,5
2020,1,37,64,2
2020,1,37,65,1
2020,1,37,66,2
2020,1,37,67,6
2020,1,37,68,1
2020,1,37,69,4
2020,1,37,70,1
2020,1,37,71,2
2020,1,37,72,3
2020,1,37,73,3
2020,1,37,74,3
2020,1,37,75,15
2020,1,37,76,17
2020,1,37,77,10
2020,1,37,78,4
2020,1,37,79,3
2020,1,37,80,6
2020,1,37,81,3
2020,1,37,82,3
2020,1,37,83,9
2020,1,37,84,3
2020,1,37,85,7
2020,1,37,86,4
2020,1,37,87,2
2020,1,37,88,3
2020,1,37,89,4
2020,1,37,91,9
2020,1,37,92,3
2020,1,37,93,11
2020,1,37,94,14
2020,1,37,95,3
2020,1,37,971,3
2020,1,37,972,3
2020,1,37,973,2
2020,1,37,974,8
2020,1,37,976,3
2020,1,37,NA,10
2020,1,38,01,7
2020,1,38,02,2
2020,1,38,03,5
2020,1,38,05,2
2020,1,38,06,3
2020,1,38,08,5
2020,1,38,10,2
2020,1,38,11,2
2020,1,38,12,1
2020,1,38,13,14
2020,1,38,14,11
2020,1,38,15,1
2020,1,38,16,2
2020,1,38,17,4
2020,1,38,18,4
2020,1,38,19,3
2020,1,38,21,6
2020,1,38,22,8
2020,1,38,24,7
2020,1,38,25,7
2020,1,38,26,5
2020,1,38,27,3
2020,1,38,29,10
2020,1,38,30,4
2020,1,38,31,10
2020,1,38,33,13
2020,1,38,34,9
2020,1,38,35,12
2020,1,38,36,3
2020,1,38,37,2
2020,1,38,38,8
2020,1,38,40,4
2020,1,38,41,2
2020,1,38,44,11
2020,1,38,46,2
2020,1,38,47,3
2020,1,38,49,4
2020,1,38,50,8
2020,1,38,51,7
2020,1,38,53,2
2020,1,38,54,11
2020,1,38,55,2
2020,1,38,56,4
2020,1,38,57,10
2020,1,38,58,3
2020,1,38,59,24
2020,1,38,60,4
2020,1,38,61,3
2020,1,38,62,11
2020,1,38,63,3
2020,1,38,64,1
2020,1,38,65,2
2020,1,38,66,3
2020,1,38,67,7
2020,1,38,68,6
2020,1,38,69,12
2020,1,38,71,4
2020,1,38,72,5
2020,1,38,73,3
2020,1,38,74,6
2020,1,38,75,28
2020,1,38,76,11
2020,1,38,77,11
2020,1,38,78,4
2020,1,38,79,3
2020,1,38,80,7
2020,1,38,81,2
2020,1,38,82,3
2020,1,38,83,10
2020,1,38,84,4
2020,1,38,85,2
2020,1,38,86,2
2020,1,38,87,4
2020,1,38,88,2
2020,1,38,89,3
2020,1,38,90,1
2020,1,38,91,5
2020,1,38,92,6
2020,1,38,93,11
2020,1,38,94,12
2020,1,38,95,5
2020,1,38,971,5
2020,1,38,972,5
2020,1,38,973,2
2020,1,38,974,7
2020,1,38,976,4
2020,1,38,NA,6
2020,1,39,01,5
2020,1,39,02,7
2020,1,39,03,3
2020,1,39,04,2
2020,1,39,05,1
2020,1,39,06,8
2020,1,39,07,2
2020,1,39,08,3
2020,1,39,09,2
2020,1,39,10,2
2020,1,39,11,4
2020,1,39,12,2
2020,1,39,13,17
2020,1,39,14,3
2020,1,39,15,1
2020,1,39,16,4
2020,1,39,17,8
2020,1,39,18,1
2020,1,39,19,1
2020,1,39,21,5
2020,1,39,22,9
2020,1,39,23,1
2020,1,39,25,8
2020,1,39,26,7
2020,1,39,27,2
2020,1,39,28,6
2020,1,39,29,7
2020,1,39,2B,1
2020,1,39,30,4
2020,1,39,31,13
2020,1,39,32,1
2020,1,39,33,15
2020,1,39,34,7
2020,1,39,35,12
2020,1,39,36,2
2020,1,39,37,8
2020,1,39,38,6
2020,1,39,39,1
2020,1,39,40,1
2020,1,39,41,3
2020,1,39,42,3
2020,1,39,43,1
2020,1,39,44,16
2020,1,39,45,2
2020,1,39,46,1
2020,1,39,47,3
2020,1,39,49,4
2020,1,39,50,2
2020,1,39,51,6
2020,1,39,52,3
2020,1,39,53,4
2020,1,39,54,8
2020,1,39,55,2
2020,1,39,56,11
2020,1,39,57,5
2020,1,39,58,2
2020,1,39,59,26
2020,1,39,60,5
2020,1,39,62,16
2020,1,39,63,7
2020,1,39,64,8
2020,1,39,65,5
2020,1,39,66,7
2020,1,39,67,11
2020,1,39,68,3
2020,1,39,69,11
2020,1,39,70,2
2020,1,39,71,5
2020,1,39,72,6
2020,1,39,73,5
2020,1,39,74,5
2020,1,39,75,29
2020,1,39,76,15
2020,1,39,77,9
2020,1,39,78,10
2020,1,39,79,3
2020,1,39,80,3
2020,1,39,81,3
2020,1,39,82,1
2020,1,39,83,4
2020,1,39,84,4
2020,1,39,85,7
2020,1,39,86,2
2020,1,39,87,4
2020,1,39,88,2
2020,1,39,89,1
2020,1,39,90,2
2020,1,39,91,8
2020,1,39,92,7
2020,1,39,93,11
2020,1,39,94,14
2020,1,39,95,11
2020,1,39,971,3
2020,1,39,972,5
2020,1,39,973,3
2020,1,39,974,9
2020,1,39,976,1
2020,1,39,NA,14
2020,1,40,01,6
2020,1,40,02,9
2020,1,40,03,4
2020,1,40,04,1
2020,1,40,05,1
2020,1,40,06,11
2020,1,40,07,2
2020,1,40,08,3
2020,1,40,09,4
2020,1,40,10,1
2020,1,40,11,2
2020,1,40,12,3
2020,1,40,13,10
2020,1,40,14,7
2020,1,40,15,2
2020,1,40,16,3
2020,1,40,17,7
2020,1,40,18,3
2020,1,40,21,4
2020,1,40,22,5
2020,1,40,23,3
2020,1,40,24,2
2020,1,40,25,3
2020,1,40,26,4
2020,1,40,27,4
2020,1,40,28,4
2020,1,40,29,19
2020,1,40,2A,3
2020,1,40,2B,2
2020,1,40,30,10
2020,1,40,31,9
2020,1,40,32,2
2020,1,40,33,11
2020,1,40,34,6
2020,1,40,35,11
2020,1,40,36,1
2020,1,40,37,6
2020,1,40,38,11
2020,1,40,39,2
2020,1,40,40,4
2020,1,40,41,2
2020,1,40,42,4
2020,1,40,43,2
2020,1,40,44,10
2020,1,40,45,7
2020,1,40,46,3
2020,1,40,47,2
2020,1,40,49,8
2020,1,40,50,2
2020,1,40,51,10
2020,1,40,52,1
2020,1,40,53,1
2020,1,40,54,4
2020,1,40,55,1
2020,1,40,56,6
2020,1,40,57,11
2020,1,40,58,3
2020,1,40,59,25
2020,1,40,60,2
2020,1,40,61,5
2020,1,40,62,15
2020,1,40,63,6
2020,1,40,64,4
2020,1,40,65,2
2020,1,40,66,7
2020,1,40,67,21
2020,1,40,68,11
2020,1,40,69,15
2020,1,40,70,2
2020,1,40,71,3
2020,1,40,72,3
2020,1,40,73,3
2020,1,40,74,6
2020,1,40,75,27
2020,1,40,76,14
2020,1,40,77,16
2020,1,40,78,3
2020,1,40,79,5
2020,1,40,80,13
2020,1,40,81,6
2020,1,40,82,1
2020,1,40,83,9
2020,1,40,84,1
2020,1,40,85,5
2020,1,40,86,7
2020,1,40,87,5
2020,1,40,88,3
2020,1,40,89,6
2020,1,40,91,2
2020,1,40,92,13
2020,1,40,93,14
2020,1,40,94,16
2020,1,40,95,2
2020,1,40,971,2
2020,1,40,972,2
2020,1,40,973,6
2020,1,40,974,8
2020,1,40,976,4
2020,1,40,NA,10
2020,1,41,01,5
2020,1,41,02,4
2020,1,41,03,1
2020,1,41,04,1
2020,1,41,05,1
2020,1,41,06,6
2020,1,41,07,3
2020,1,41,08,1
2020,1,41,09,2
2020,1,41,10,2
2020,1,41,11,5
2020,1,41,12,2
2020,1,41,13,16
2020,1,41,14,10
2020,1,41,15,1
2020,1,41,16,1
2020,1,41,17,3
2020,1,41,18,1
2020,1,41,19,3
2020,1,41,21,6
2020,1,41,22,8
2020,1,41,24,4
2020,1,41,25,6
2020,1,41,26,7
2020,1,41,27,5
2020,1,41,28,3
2020,1,41,29,7
2020,1,41,2A,2
2020,1,41,30,6
2020,1,41,31,6
2020,1,41,32,1
2020,1,41,33,10
2020,1,41,34,8
2020,1,41,35,15
2020,1,41,36,1
2020,1,41,37,6
2020,1,41,38,11
2020,1,41,39,1
2020,1,41,40,3
2020,1,41,41,5
2020,1,41,42,5
2020,1,41,43,2
2020,1,41,44,17
2020,1,41,45,6
2020,1,41,46,1
2020,1,41,47,1
2020,1,41,48,1
2020,1,41,49,7
2020,1,41,50,6
2020,1,41,51,5
2020,1,41,52,2
2020,1,41,53,4
2020,1,41,54,10
2020,1,41,55,3
2020,1,41,56,11
2020,1,41,57,8
2020,1,41,59,28
2020,1,41,60,7
2020,1,41,61,1
2020,1,41,62,15
2020,1,41,63,5
2020,1,41,64,5
2020,1,41,65,5
2020,1,41,66,8
2020,1,41,67,5
2020,1,41,68,6
2020,1,41,69,13
2020,1,41,70,2
2020,1,41,71,5
2020,1,41,72,5
2020,1,41,73,5
2020,1,41,74,6
2020,1,41,75,24
2020,1,41,76,17
2020,1,41,77,4
2020,1,41,78,7
2020,1,41,79,5
2020,1,41,80,6
2020,1,41,81,3
2020,1,41,82,4
2020,1,41,83,9
2020,1,41,84,3
2020,1,41,85,3
2020,1,41,86,10
2020,1,41,87,1
2020,1,41,88,1
2020,1,41,89,4
2020,1,41,90,2
2020,1,41,91,4
2020,1,41,92,18
2020,1,41,93,28
2020,1,41,94,9
2020,1,41,95,7
2020,1,41,971,5
2020,1,41,972,4
2020,1,41,973,1
2020,1,41,974,12
2020,1,41,976,7
2020,1,41,NA,12
2020,1,42,01,6
2020,1,42,02,4
2020,1,42,03,2
2020,1,42,05,1
2020,1,42,06,18
2020,1,42,07,4
2020,1,42,08,2
2020,1,42,09,2
2020,1,42,10,4
2020,1,42,11,2
2020,1,42,12,1
2020,1,42,13,14
2020,1,42,14,9
2020,1,42,15,2
2020,1,42,16,2
2020,1,42,17,5
2020,1,42,18,6
2020,1,42,19,4
2020,1,42,21,6
2020,1,42,22,10
2020,1,42,23,1
2020,1,42,24,1
2020,1,42,25,4
2020,1,42,26,3
2020,1,42,27,3
2020,1,42,28,2
2020,1,42,29,13
2020,1,42,2A,3
2020,1,42,2B,7
2020,1,42,30,8
2020,1,42,31,14
2020,1,42,32,1
2020,1,42,33,8
2020,1,42,34,14
2020,1,42,35,14
2020,1,42,36,1
2020,1,42,37,4
2020,1,42,38,6
2020,1,42,39,2
2020,1,42,40,4
2020,1,42,41,3
2020,1,42,42,2
2020,1,42,43,3
2020,1,42,44,18
2020,1,42,45,4
2020,1,42,46,2
2020,1,42,47,3
2020,1,42,49,13
2020,1,42,50,4
2020,1,42,51,8
2020,1,42,52,1
2020,1,42,54,7
2020,1,42,55,4
2020,1,42,56,6
2020,1,42,57,10
2020,1,42,58,3
2020,1,42,59,26
2020,1,42,60,6
2020,1,42,61,3
2020,1,42,62,20
2020,1,42,63,10
2020,1,42,64,5
2020,1,42,65,1
2020,1,42,66,4
2020,1,42,67,14
2020,1,42,68,9
2020,1,42,69,23
2020,1,42,70,2
2020,1,42,71,3
2020,1,42,72,5
2020,1,42,73,4
2020,1,42,74,6
2020,1,42,75,26
2020,1,42,76,10
2020,1,42,77,9
2020,1,42,78,11
2020,1,42,79,3
2020,1,42,80,5
2020,1,42,81,4
2020,1,42,82,3
2020,1,42,83,12
2020,1,42,84,3
2020,1,42,85,11
2020,1,42,86,7
2020,1,42,87,2
2020,1,42,88,1
2020,1,42,89,2
2020,1,42,91,7
2020,1,42,92,11
2020,1,42,93,13
2020,1,42,94,14
2020,1,42,95,17
2020,1,42,971,6
2020,1,42,972,5
2020,1,42,973,4
2020,1,42,974,14
2020,1,42,976,1
2020,1,42,NA,16
2020,1,43,01,8
2020,1,43,02,5
2020,1,43,03,5
2020,1,43,04,5
2020,1,43,06,9
2020,1,43,07,1
2020,1,43,08,5
2020,1,43,10,4
2020,1,43,11,5
2020,1,43,12,2
2020,1,43,13,23
2020,1,43,14,17
2020,1,43,15,4
2020,1,43,16,6
2020,1,43,17,11
2020,1,43,18,3
2020,1,43,19,6
2020,1,43,21,2
2020,1,43,22,5
2020,1,43,23,2
2020,1,43,24,6
2020,1,43,25,9
2020,1,43,26,1
2020,1,43,27,6
2020,1,43,28,3
2020,1,43,29,15
2020,1,43,2A,2
2020,1,43,30,7
2020,1,43,31,17
2020,1,43,32,4
2020,1,43,33,11
2020,1,43,34,9
2020,1,43,35,9
2020,1,43,36,4
2020,1,43,37,6
2020,1,43,38,17
2020,1,43,40,2
2020,1,43,41,4
2020,1,43,42,7
2020,1,43,43,1
2020,1,43,44,22
2020,1,43,45,6
2020,1,43,46,3
2020,1,43,47,2
2020,1,43,48,1
2020,1,43,49,7
2020,1,43,50,2
2020,1,43,51,10
2020,1,43,52,1
2020,1,43,53,3
2020,1,43,54,9
2020,1,43,55,1
2020,1,43,56,5
2020,1,43,57,10
2020,1,43,58,2
2020,1,43,59,23
2020,1,43,60,4
2020,1,43,61,4
2020,1,43,62,21
2020,1,43,63,8
2020,1,43,64,10
2020,1,43,65,1
2020,1,43,66,5
2020,1,43,67,9
2020,1,43,68,4
2020,1,43,69,18
2020,1,43,70,4
2020,1,43,71,3
2020,1,43,72,7
2020,1,43,73,2
2020,1,43,74,7
2020,1,43,75,37
2020,1,43,76,20
2020,1,43,77,9
2020,1,43,78,8
2020,1,43,79,2
2020,1,43,80,12
2020,1,43,81,7
2020,1,43,82,3
2020,1,43,83,7
2020,1,43,84,3
2020,1,43,85,11
2020,1,43,86,6
2020,1,43,87,5
2020,1,43,88,6
2020,1,43,89,6
2020,1,43,90,7
2020,1,43,91,18
2020,1,43,92,11
2020,1,43,93,14
2020,1,43,94,15
2020,1,43,95,15
2020,1,43,971,5
2020,1,43,972,6
2020,1,43,973,3
2020,1,43,974,9
2020,1,43,976,5
2020,1,43,NA,21
2020,1,44,01,4
2020,1,44,02,6
2020,1,44,03,4
2020,1,44,04,2
2020,1,44,05,2
2020,1,44,06,13
2020,1,44,07,3
2020,1,44,08,5
2020,1,44,10,3
2020,1,44,11,5
2020,1,44,12,3
2020,1,44,13,23
2020,1,44,14,9
2020,1,44,15,3
2020,1,44,16,7
2020,1,44,17,5
2020,1,44,18,6
2020,1,44,19,5
2020,1,44,21,5
2020,1,44,22,9
2020,1,44,23,2
2020,1,44,24,3
2020,1,44,25,8
2020,1,44,26,6
2020,1,44,27,10
2020,1,44,28,5
2020,1,44,29,11
2020,1,44,2A,5
2020,1,44,2B,1
2020,1,44,30,14
2020,1,44,31,5
2020,1,44,32,1
2020,1,44,33,20
2020,1,44,34,12
2020,1,44,35,14
2020,1,44,36,1
2020,1,44,37,10
2020,1,44,38,6
2020,1,44,39,1
2020,1,44,40,3
2020,1,44,41,4
2020,1,44,42,7
2020,1,44,43,2
2020,1,44,44,16
2020,1,44,45,4
2020,1,44,46,1
2020,1,44,47,1
2020,1,44,49,16
2020,1,44,50,4
2020,1,44,51,5
2020,1,44,52,2
2020,1,44,53,3
2020,1,44,54,9
2020,1,44,55,1
2020,1,44,56,11
2020,1,44,57,16
2020,1,44,58,7
2020,1,44,59,47
2020,1,44,60,10
2020,1,44,61,3
2020,1,44,62,24
2020,1,44,63,12
2020,1,44,64,7
2020,1,44,65,2
2020,1,44,66,9
2020,1,44,67,14
2020,1,44,68,6
2020,1,44,69,12
2020,1,44,70,2
2020,1,44,71,4
2020,1,44,72,2
2020,1,44,73,3
2020,1,44,74,10
2020,1,44,75,39
2020,1,44,76,20
2020,1,44,77,22
2020,1,44,78,7
2020,1,44,79,6
2020,1,44,80,12
2020,1,44,81,2
2020,1,44,83,9
2020,1,44,84,2
2020,1,44,85,7
2020,1,44,86,4
2020,1,44,87,2
2020,1,44,89,9
2020,1,44,90,2
2020,1,44,91,7
2020,1,44,92,15
2020,1,44,93,19
2020,1,44,94,10
2020,1,44,95,8
2020,1,44,971,8
2020,1,44,972,3
2020,1,44,973,5
2020,1,44,974,16
2020,1,44,976,2
2020,1,44,NA,26
2020,1,45,01,3
2020,1,45,02,6
2020,1,45,03,6
2020,1,45,05,3
2020,1,45,06,14
2020,1,45,07,5
2020,1,45,08,5
2020,1,45,10,6
2020,1,45,11,3
2020,1,45,12,3
2020,1,45,13,28
2020,1,45,14,11
2020,1,45,15,3
2020,1,45,16,3
2020,1,45,17,13
2020,1,45,18,4
2020,1,45,19,3
2020,1,45,21,9
2020,1,45,22,7
2020,1,45,23,2
2020,1,45,24,6
2020,1,45,25,9
2020,1,45,26,5
2020,1,45,27,7
2020,1,45,28,9
2020,1,45,29,17
2020,1,45,2A,1
2020,1,45,2B,1
2020,1,45,30,2
2020,1,45,31,17
2020,1,45,33,14
2020,1,45,34,17
2020,1,45,35,11
2020,1,45,36,3
2020,1,45,37,9
2020,1,45,38,8
2020,1,45,39,3
2020,1,45,40,6
2020,1,45,41,5
2020,1,45,42,8
2020,1,45,43,4
2020,1,45,44,28
2020,1,45,45,8
2020,1,45,46,3
2020,1,45,47,7
2020,1,45,48,2
2020,1,45,49,6
2020,1,45,50,7
2020,1,45,51,8
2020,1,45,52,3
2020,1,45,53,2
2020,1,45,54,9
2020,1,45,55,2
2020,1,45,56,16
2020,1,45,57,16
2020,1,45,58,1
2020,1,45,59,59
2020,1,45,60,13
2020,1,45,61,3
2020,1,45,62,19
2020,1,45,63,3
2020,1,45,64,6
2020,1,45,65,2
2020,1,45,66,12
2020,1,45,67,18
2020,1,45,68,8
2020,1,45,69,26
2020,1,45,70,2
2020,1,45,71,1
2020,1,45,72,5
2020,1,45,73,10
2020,1,45,74,7
2020,1,45,75,49
2020,1,45,76,20
2020,1,45,77,20
2020,1,45,78,12
2020,1,45,79,7
2020,1,45,80,12
2020,1,45,81,2
2020,1,45,82,2
2020,1,45,83,11
2020,1,45,84,7
2020,1,45,85,16
2020,1,45,86,10
2020,1,45,87,10
2020,1,45,88,6
2020,1,45,89,3
2020,1,45,90,2
2020,1,45,91,10
2020,1,45,92,18
2020,1,45,93,21
2020,1,45,94,25
2020,1,45,95,18
2020,1,45,971,7
2020,1,45,972,7
2020,1,45,973,2
2020,1,45,974,16
2020,1,45,976,8
2020,1,45,NA,21
2020,1,46,01,5
2020,1,46,02,11
2020,1,46,03,2
2020,1,46,04,3
2020,1,46,06,17
2020,1,46,07,4
2020,1,46,08,6
2020,1,46,09,4
2020,1,46,10,6
2020,1,46,11,7
2020,1,46,12,1
2020,1,46,13,25
2020,1,46,14,12
2020,1,46,15,4
2020,1,46,16,6
2020,1,46,17,10
2020,1,46,18,6
2020,1,46,19,4
2020,1,46,21,11
2020,1,46,22,13
2020,1,46,23,1
2020,1,46,24,6
2020,1,46,25,11
2020,1,46,26,6
2020,1,46,27,5
2020,1,46,28,6
2020,1,46,29,18
2020,1,46,2A,1
2020,1,46,2B,2
2020,1,46,30,2
2020,1,46,31,22
2020,1,46,32,2
2020,1,46,33,27
2020,1,46,34,12
2020,1,46,35,13
2020,1,46,36,3
2020,1,46,37,9
2020,1,46,38,14
2020,1,46,39,3
2020,1,46,40,9
2020,1,46,41,3
2020,1,46,42,5
2020,1,46,43,4
2020,1,46,44,28
2020,1,46,45,10
2020,1,46,46,2
2020,1,46,47,5
2020,1,46,49,11
2020,1,46,50,9
2020,1,46,51,13
2020,1,46,52,3
2020,1,46,54,15
2020,1,46,55,4
2020,1,46,56,13
2020,1,46,57,11
2020,1,46,58,1
2020,1,46,59,53
2020,1,46,60,7
2020,1,46,61,8
2020,1,46,62,23
2020,1,46,63,6
2020,1,46,64,14
2020,1,46,65,9
2020,1,46,66,9
2020,1,46,67,18
2020,1,46,68,11
2020,1,46,69,21
2020,1,46,70,3
2020,1,46,71,9
2020,1,46,72,5
2020,1,46,73,11
2020,1,46,74,12
2020,1,46,75,42
2020,1,46,76,25
2020,1,46,77,12
2020,1,46,78,12
2020,1,46,79,5
2020,1,46,80,13
2020,1,46,81,5
2020,1,46,82,5
2020,1,46,83,10
2020,1,46,84,5
2020,1,46,85,11
2020,1,46,86,8
2020,1,46,87,7
2020,1,46,88,6
2020,1,46,89,7
2020,1,46,90,3
2020,1,46,91,20
2020,1,46,92,25
2020,1,46,93,9
2020,1,46,94,15
2020,1,46,95,13
2020,1,46,971,15
2020,1,46,972,6
2020,1,46,973,4
2020,1,46,974,20
2020,1,46,976,6
2020,1,46,NA,22
2020,1,47,01,5
2020,1,47,02,6
2020,1,47,03,8
2020,1,47,04,2
2020,1,47,05,5
2020,1,47,06,20
2020,1,47,07,8
2020,1,47,08,2
2020,1,47,10,8
2020,1,47,11,6
2020,1,47,13,30
2020,1,47,14,17
2020,1,47,15,4
2020,1,47,16,7
2020,1,47,17,14
2020,1,47,18,9
2020,1,47,19,4
2020,1,47,21,10
2020,1,47,22,19
2020,1,47,23,4
2020,1,47,24,8
2020,1,47,25,7
2020,1,47,26,12
2020,1,47,27,12
2020,1,47,28,7
2020,1,47,29,18
2020,1,47,2B,4
2020,1,47,30,8
2020,1,47,31,25
2020,1,47,32,3
2020,1,47,33,19
2020,1,47,34,23
2020,1,47,35,15
2020,1,47,36,2
2020,1,47,37,12
2020,1,47,38,19
2020,1,47,39,6
2020,1,47,40,5
2020,1,47,41,1
2020,1,47,42,6
2020,1,47,43,2
2020,1,47,44,26
2020,1,47,45,12
2020,1,47,46,1
2020,1,47,47,2
2020,1,47,48,1
2020,1,47,49,15
2020,1,47,50,10
2020,1,47,51,9
