SITE	NUMERO_SITE	SEXE	ANNEE	PA	CAS_PRED	CAS_PRED_INF	CAS_PRED_SUP	TSM_I_PRED	TSM_I_PRED_INF	TSM_I_PRED_SUP	TSE_I_PRED	TSE_I_PRED_INF	TSE_I_PRED_SUP	TB_I_PRED	TB_I_PRED_INF	TB_I_PRED_SUP
anus	05.30	2	2008	32134197	825	747	916	1.4	1.2	1.5	1.9	1.8	2.2	2.6	2.3	2.8
anus	05.30	2	2009	32292780	875	794	968	1.5	1.3	1.6	2.1	1.9	2.3	2.7	2.5	3
anus	05.30	2	2010	32442000.5	931	844	1027	1.5	1.4	1.7	2.2	2	2.4	2.9	2.6	3.2
anus	05.30	2	2011	32596758.5	989	897	1091	1.6	1.5	1.8	2.3	2.1	2.5	3	2.8	3.3
anus	05.30	2	2012	32754328.5	1053	953	1162	1.7	1.6	1.9	2.4	2.2	2.7	3.2	2.9	3.5
anus	05.30	2	2013	32917445	1121	1012	1240	1.8	1.6	2	2.5	2.3	2.8	3.4	3.1	3.8
anus	05.30	2	2014	33078234.5	1194	1075	1327	1.9	1.7	2.1	2.7	2.4	3	3.6	3.2	4
anus	05.30	2	2015	33219169.5	1272	1140	1420	2	1.8	2.3	2.8	2.5	3.2	3.8	3.4	4.3
anus	05.30	2	2016	33346795	1356	1208	1522	2.1	1.9	2.4	3	2.7	3.4	4.1	3.6	4.6
anus	05.30	2	2017	33463250.5	1444	1278	1633	2.3	2	2.6	3.2	2.8	3.6	4.3	3.8	4.9
anus	05.30	2	2018	33517815	1532	1345	1744	2.4	2.1	2.8	3.3	2.9	3.8	4.6	4	5.2
bili	07.00	1	1990	27606178	659	597	727	1.6	1.4	1.7	2.4	2.2	2.6	2.4	2.2	2.6
bili	07.00	1	1991	27731738.5	677	614	746	1.6	1.4	1.7	2.4	2.2	2.7	2.4	2.2	2.7
bili	07.00	1	1992	27855283	696	633	765	1.6	1.4	1.8	2.4	2.2	2.7	2.5	2.3	2.7
bili	07.00	1	1993	27957444	715	652	785	1.6	1.5	1.8	2.5	2.3	2.7	2.6	2.3	2.8
bili	07.00	1	1994	28038749.5	735	672	806	1.6	1.5	1.8	2.5	2.3	2.7	2.6	2.4	2.9
bili	07.00	1	1995	28116753.5	757	693	828	1.6	1.5	1.8	2.5	2.3	2.8	2.7	2.5	2.9
bili	07.00	1	1996	28195599	780	713	850	1.7	1.5	1.8	2.6	2.3	2.8	2.8	2.5	3
bili	07.00	1	1997	28275964	800	735	873	1.7	1.5	1.8	2.6	2.4	2.8	2.8	2.6	3.1
bili	07.00	1	1998	28361163	825	757	896	1.7	1.6	1.9	2.6	2.4	2.8	2.9	2.7	3.2
bili	07.00	1	1999	28486063	845	780	921	1.7	1.6	1.9	2.6	2.4	2.9	3	2.7	3.2
bili	07.00	1	2000	28657893.5	874	804	948	1.7	1.6	1.9	2.7	2.5	2.9	3	2.8	3.3
bili	07.00	1	2001	28844405	899	830	976	1.8	1.6	1.9	2.7	2.5	2.9	3.1	2.9	3.4
bili	07.00	1	2002	29033407.5	927	856	1006	1.8	1.6	1.9	2.7	2.5	3	3.2	2.9	3.5
bili	07.00	1	2003	29220241.5	955	883	1036	1.8	1.7	2	2.8	2.6	3	3.3	3	3.5
bili	07.00	1	2004	29415016.5	986	912	1068	1.8	1.7	2	2.8	2.6	3	3.4	3.1	3.6
bili	07.00	1	2005	29615886	1020	942	1104	1.8	1.7	2	2.8	2.6	3.1	3.4	3.2	3.7
bili	07.00	1	2006	29815994.5	1052	973	1139	1.9	1.7	2	2.9	2.6	3.1	3.5	3.3	3.8
bili	07.00	1	2007	30001162.5	1087	1005	1176	1.9	1.7	2	2.9	2.7	3.1	3.6	3.3	3.9
bili	07.00	1	2008	30166090.5	1122	1037	1215	1.9	1.8	2.1	2.9	2.7	3.2	3.7	3.4	4
bili	07.00	1	2009	30322692	1158	1070	1254	1.9	1.8	2.1	2.9	2.7	3.2	3.8	3.5	4.1
bili	07.00	1	2010	30475789	1196	1104	1296	1.9	1.8	2.1	3	2.7	3.2	3.9	3.6	4.3
bili	07.00	1	2011	30626399	1236	1140	1339	2	1.8	2.1	3	2.8	3.3	4	3.7	4.4
bili	07.00	1	2012	30782589.5	1277	1176	1385	2	1.8	2.2	3	2.8	3.3	4.1	3.8	4.5
bili	07.00	1	2013	30945466.5	1320	1214	1432	2	1.8	2.2	3.1	2.8	3.3	4.3	3.9	4.6
bili	07.00	1	2014	31086155	1362	1254	1482	2	1.9	2.2	3.1	2.9	3.4	4.4	4	4.8
bili	07.00	1	2015	31210477	1409	1293	1533	2.1	1.9	2.2	3.1	2.9	3.4	4.5	4.1	4.9
bili	07.00	1	2016	31332989	1454	1333	1585	2.1	1.9	2.3	3.2	2.9	3.5	4.6	4.3	5.1
bili	07.00	1	2017	31446345.5	1500	1374	1640	2.1	1.9	2.3	3.2	2.9	3.5	4.8	4.4	5.2
bili	07.00	1	2018	31500281	1533	1401	1678	2.1	1.9	2.3	3.3	3	3.6	4.9	4.4	5.3
bili	07.00	2	1990	29102652.5	1225	1116	1346	2	1.8	2.2	3	2.7	3.3	4.2	3.8	4.6
bili	07.00	2	1991	29243858.5	1228	1120	1347	1.9	1.8	2.1	3	2.7	3.3	4.2	3.8	4.6
bili	07.00	2	1992	29384564	1230	1125	1349	1.9	1.7	2.1	2.9	2.7	3.2	4.2	3.8	4.6
bili	07.00	2	1993	29509640.5	1234	1128	1352	1.9	1.7	2.1	2.9	2.6	3.2	4.2	3.8	4.6
bili	07.00	2	1994	29620022	1237	1132	1356	1.9	1.7	2	2.9	2.6	3.1	4.2	3.8	4.6
bili	07.00	2	1995	29727493.5	1242	1136	1360	1.8	1.7	2	2.8	2.6	3.1	4.2	3.8	4.6
bili	07.00	2	1996	29830389.5	1246	1140	1363	1.8	1.6	2	2.8	2.5	3	4.2	3.8	4.6
bili	07.00	2	1997	29931526	1251	1144	1366	1.8	1.6	1.9	2.7	2.5	3	4.2	3.8	4.6
bili	07.00	2	1998	30036624.5	1255	1149	1371	1.8	1.6	1.9	2.7	2.5	3	4.2	3.8	4.6
bili	07.00	2	1999	30191342.5	1260	1155	1377	1.7	1.6	1.9	2.7	2.4	2.9	4.2	3.8	4.6
bili	07.00	2	2000	30404491.5	1270	1164	1387	1.7	1.6	1.9	2.6	2.4	2.9	4.2	3.8	4.6
bili	07.00	2	2001	30631830.5	1282	1175	1398	1.7	1.5	1.8	2.6	2.4	2.8	4.2	3.8	4.6
bili	07.00	2	2002	30860462.5	1295	1187	1411	1.7	1.5	1.8	2.6	2.4	2.8	4.2	3.8	4.6
bili	07.00	2	2003	31083389.5	1306	1198	1422	1.6	1.5	1.8	2.6	2.3	2.8	4.2	3.9	4.6
bili	07.00	2	2004	31319326	1319	1212	1437	1.6	1.5	1.8	2.5	2.3	2.8	4.2	3.9	4.6
bili	07.00	2	2005	31565612.5	1336	1228	1454	1.6	1.5	1.8	2.5	2.3	2.7	4.2	3.9	4.6
bili	07.00	2	2006	31781491	1349	1241	1468	1.6	1.5	1.7	2.5	2.3	2.7	4.2	3.9	4.6
bili	07.00	2	2007	31963889.5	1358	1252	1478	1.6	1.4	1.7	2.4	2.2	2.7	4.2	3.9	4.6
bili	07.00	2	2008	32134197	1367	1261	1487	1.6	1.4	1.7	2.4	2.2	2.6	4.3	3.9	4.6
bili	07.00	2	2009	32292780	1376	1269	1495	1.5	1.4	1.7	2.4	2.2	2.6	4.3	3.9	4.6
bili	07.00	2	2010	32442000.5	1382	1276	1503	1.5	1.4	1.7	2.4	2.2	2.6	4.3	3.9	4.6
bili	07.00	2	2011	32596758.5	1392	1283	1513	1.5	1.4	1.6	2.3	2.2	2.5	4.3	3.9	4.6
bili	07.00	2	2012	32754328.5	1398	1288	1523	1.5	1.4	1.6	2.3	2.1	2.5	4.3	3.9	4.7
bili	07.00	2	2013	32917445	1407	1293	1535	1.5	1.4	1.6	2.3	2.1	2.5	4.3	3.9	4.7
bili	07.00	2	2014	33078234.5	1417	1298	1548	1.5	1.3	1.6	2.3	2.1	2.5	4.3	3.9	4.7
bili	07.00	2	2015	33219169.5	1422	1301	1561	1.5	1.3	1.6	2.2	2	2.5	4.3	3.9	4.7
bili	07.00	2	2016	33346795	1432	1302	1572	1.4	1.3	1.6	2.2	2	2.4	4.3	3.9	4.7
bili	07.00	2	2017	33463250.5	1438	1302	1584	1.4	1.3	1.6	2.2	2	2.4	4.3	3.9	4.7
bili	07.00	2	2018	33517815	1432	1293	1586	1.4	1.3	1.6	2.2	2	2.4	4.3	3.9	4.7
cnasale	09.00	1	1990	27606178	449	396	511	1.2	1.1	1.4	1.7	1.5	1.9	1.6	1.4	1.8
cnasale	09.00	1	1991	27731738.5	455	404	515	1.2	1.1	1.4	1.7	1.5	1.9	1.6	1.5	1.9
cnasale	09.00	1	1992	27855283	462	411	522	1.2	1.1	1.4	1.7	1.5	1.9	1.7	1.5	1.9
cnasale	09.00	1	1993	27957444	468	417	529	1.2	1.1	1.4	1.7	1.5	1.9	1.7	1.5	1.9
cnasale	09.00	1	1994	28038749.5	475	423	537	1.2	1.1	1.4	1.7	1.5	1.9	1.7	1.5	1.9
cnasale	09.00	1	1995	28116753.5	480	429	543	1.2	1.1	1.4	1.7	1.5	1.9	1.7	1.5	1.9
cnasale	09.00	1	1996	28195599	486	434	548	1.2	1.1	1.4	1.7	1.5	1.9	1.7	1.5	1.9
cnasale	09.00	1	1997	28275964	491	439	551	1.2	1.1	1.3	1.7	1.5	1.9	1.7	1.6	1.9
cnasale	09.00	1	1998	28361163	496	443	555	1.2	1.1	1.3	1.7	1.5	1.9	1.7	1.6	2
cnasale	09.00	1	1999	28486063	500	447	559	1.2	1	1.3	1.7	1.5	1.8	1.8	1.6	2
cnasale	09.00	1	2000	28657893.5	503	451	563	1.2	1	1.3	1.6	1.5	1.8	1.8	1.6	2
cnasale	09.00	1	2001	28844405	508	455	566	1.1	1	1.3	1.6	1.5	1.8	1.8	1.6	2
cnasale	09.00	1	2002	29033407.5	510	460	569	1.1	1	1.3	1.6	1.4	1.8	1.8	1.6	2
cnasale	09.00	1	2003	29220241.5	514	464	572	1.1	1	1.2	1.6	1.4	1.8	1.8	1.6	2
cnasale	09.00	1	2004	29415016.5	517	467	576	1.1	1	1.2	1.6	1.4	1.7	1.8	1.6	2
cnasale	09.00	1	2005	29615886	522	470	580	1.1	1	1.2	1.5	1.4	1.7	1.8	1.6	2
cnasale	09.00	1	2006	29815994.5	526	474	582	1.1	1	1.2	1.5	1.4	1.7	1.8	1.6	2
cnasale	09.00	1	2007	30001162.5	529	478	583	1.1	1	1.2	1.5	1.4	1.7	1.8	1.6	1.9
cnasale	09.00	1	2008	30166090.5	532	482	584	1	1	1.2	1.5	1.4	1.6	1.8	1.6	1.9
cnasale	09.00	1	2009	30322692	534	486	585	1	0.9	1.1	1.5	1.3	1.6	1.8	1.6	1.9
cnasale	09.00	1	2010	30475789	538	489	588	1	0.9	1.1	1.5	1.3	1.6	1.8	1.6	1.9
cnasale	09.00	1	2011	30626399	541	490	592	1	0.9	1.1	1.4	1.3	1.6	1.8	1.6	1.9
cnasale	09.00	1	2012	30782589.5	542	491	598	1	0.9	1.1	1.4	1.3	1.6	1.8	1.6	1.9
cnasale	09.00	1	2013	30945466.5	545	491	605	1	0.9	1.1	1.4	1.3	1.6	1.8	1.6	2
cnasale	09.00	1	2014	31086155	548	490	613	1	0.9	1.1	1.4	1.3	1.6	1.8	1.6	2
cnasale	09.00	1	2015	31210477	550	488	621	1	0.9	1.1	1.4	1.2	1.6	1.8	1.6	2
cnasale	09.00	1	2016	31332989	552	485	630	1	0.9	1.1	1.4	1.2	1.6	1.8	1.5	2
cnasale	09.00	1	2017	31446345.5	554	481	640	1	0.8	1.1	1.4	1.2	1.6	1.8	1.5	2
cnasale	09.00	1	2018	31500281	552	474	645	1	0.8	1.2	1.4	1.2	1.6	1.8	1.5	2
cnasale	09.00	2	1990	29102652.5	133	113	155	0.3	0.2	0.3	0.4	0.3	0.4	0.5	0.4	0.5
cnasale	09.00	2	1991	29243858.5	136	117	157	0.3	0.2	0.3	0.4	0.3	0.4	0.5	0.4	0.5
cnasale	09.00	2	1992	29384564	139	120	160	0.3	0.2	0.3	0.4	0.3	0.4	0.5	0.4	0.5
cnasale	09.00	2	1993	29509640.5	143	124	162	0.3	0.2	0.3	0.4	0.3	0.4	0.5	0.4	0.5
cnasale	09.00	2	1994	29620022	144	127	164	0.3	0.2	0.3	0.4	0.3	0.4	0.5	0.4	0.6
cnasale	09.00	2	1995	29727493.5	149	131	167	0.3	0.3	0.3	0.4	0.3	0.4	0.5	0.4	0.6
cnasale	09.00	2	1996	29830389.5	150	135	169	0.3	0.3	0.3	0.4	0.4	0.4	0.5	0.5	0.6
cnasale	09.00	2	1997	29931526	153	138	172	0.3	0.3	0.3	0.4	0.4	0.4	0.5	0.5	0.6
cnasale	09.00	2	1998	30036624.5	157	142	175	0.3	0.3	0.3	0.4	0.4	0.4	0.5	0.5	0.6
cnasale	09.00	2	1999	30191342.5	159	146	178	0.3	0.3	0.3	0.4	0.4	0.5	0.5	0.5	0.6
cnasale	09.00	2	2000	30404491.5	166	150	181	0.3	0.3	0.3	0.4	0.4	0.5	0.5	0.5	0.6
cnasale	09.00	2	2001	30631830.5	169	155	185	0.3	0.3	0.3	0.4	0.4	0.5	0.6	0.5	0.6
cnasale	09.00	2	2002	30860462.5	174	159	189	0.3	0.3	0.3	0.4	0.4	0.5	0.6	0.5	0.6
cnasale	09.00	2	2003	31083389.5	177	164	194	0.3	0.3	0.3	0.4	0.4	0.5	0.6	0.5	0.6
cnasale	09.00	2	2004	31319326	181	168	199	0.3	0.3	0.3	0.4	0.4	0.5	0.6	0.5	0.6
cnasale	09.00	2	2005	31565612.5	187	173	204	0.3	0.3	0.3	0.4	0.4	0.5	0.6	0.5	0.6
cnasale	09.00	2	2006	31781491	194	177	209	0.3	0.3	0.4	0.4	0.4	0.5	0.6	0.6	0.7
cnasale	09.00	2	2007	31963889.5	198	181	215	0.3	0.3	0.4	0.4	0.4	0.5	0.6	0.6	0.7
cnasale	09.00	2	2008	32134197	204	185	221	0.3	0.3	0.4	0.4	0.4	0.5	0.6	0.6	0.7
cnasale	09.00	2	2009	32292780	210	189	227	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.6	0.7
cnasale	09.00	2	2010	32442000.5	213	193	233	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.6	0.7
cnasale	09.00	2	2011	32596758.5	218	197	239	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.6	0.7
cnasale	09.00	2	2012	32754328.5	224	200	246	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.6	0.8
cnasale	09.00	2	2013	32917445	226	204	254	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.6	0.8
cnasale	09.00	2	2014	33078234.5	232	207	261	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.6	0.8
cnasale	09.00	2	2015	33219169.5	238	211	269	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.6	0.8
cnasale	09.00	2	2016	33346795	242	214	277	0.4	0.3	0.4	0.5	0.4	0.6	0.7	0.6	0.8
cnasale	09.00	2	2017	33463250.5	251	217	285	0.4	0.3	0.4	0.5	0.4	0.6	0.8	0.6	0.9
cnasale	09.00	2	2018	33517815	254	219	292	0.4	0.3	0.4	0.5	0.4	0.6	0.8	0.7	0.9
poumon.adk	11.10	1	1990	27606178	3240	3051	3441	8.9	8.4	9.5	12.5	11.7	13.2	11.7	11.1	12.5
poumon.adk	11.10	1	1991	27731738.5	3424	3227	3630	9.3	8.8	9.9	13	12.2	13.8	12.3	11.6	13.1
poumon.adk	11.10	1	1992	27855283	3621	3412	3841	9.7	9.2	10.3	13.5	12.8	14.4	13	12.2	13.8
poumon.adk	11.10	1	1993	27957444	3833	3607	4069	10.1	9.5	10.8	14.1	13.3	15	13.7	12.9	14.6
poumon.adk	11.10	1	1994	28038749.5	4053	3815	4308	10.6	9.9	11.2	14.7	13.8	15.6	14.5	13.6	15.4
poumon.adk	11.10	1	1995	28116753.5	4285	4034	4551	11	10.4	11.7	15.3	14.4	16.3	15.2	14.3	16.2
poumon.adk	11.10	1	1996	28195599	4520	4263	4792	11.5	10.8	12.2	15.9	15	16.9	16	15.1	17
poumon.adk	11.10	1	1997	28275964	4766	4505	5045	11.9	11.3	12.6	16.6	15.7	17.5	16.9	15.9	17.8
poumon.adk	11.10	1	1998	28361163	5040	4765	5328	12.4	11.7	13.1	17.3	16.3	18.3	17.8	16.8	18.8
poumon.adk	11.10	1	1999	28486063	5354	5062	5665	13	12.3	13.7	18.1	17.1	19.1	18.8	17.8	19.9
poumon.adk	11.10	1	2000	28657893.5	5739	5422	6072	13.7	12.9	14.5	19.1	18	20.2	20	18.9	21.2
poumon.adk	11.10	1	2001	28844405	6202	5865	6556	14.5	13.7	15.4	20.3	19.2	21.5	21.5	20.3	22.7
poumon.adk	11.10	1	2002	29033407.5	6738	6383	7111	15.5	14.7	16.3	21.7	20.5	22.9	23.2	22	24.5
poumon.adk	11.10	1	2003	29220241.5	7328	6954	7723	16.5	15.7	17.4	23.1	22	24.4	25.1	23.8	26.4
poumon.adk	11.10	1	2004	29415016.5	7949	7547	8369	17.5	16.7	18.5	24.6	23.4	26	27	25.7	28.5
poumon.adk	11.10	1	2005	29615886	8554	8124	9008	18.5	17.6	19.5	26.1	24.8	27.5	28.9	27.4	30.4
poumon.adk	11.10	1	2006	29815994.5	9106	8647	9587	19.4	18.4	20.4	27.3	25.9	28.8	30.5	29	32.2
poumon.adk	11.10	1	2007	30001162.5	9599	9121	10104	20.1	19	21.1	28.3	26.9	29.8	32	30.4	33.7
poumon.adk	11.10	1	2008	30166090.5	10051	9557	10571	20.6	19.6	21.7	29.1	27.7	30.7	33.3	31.7	35
poumon.adk	11.10	1	2009	30322692	10475	9969	11009	21.1	20.1	22.2	29.9	28.4	31.4	34.5	32.9	36.3
poumon.adk	11.10	1	2010	30475789	10901	10381	11450	21.6	20.6	22.7	30.6	29.1	32.1	35.8	34.1	37.6
poumon.adk	11.10	1	2011	30626399	11357	10818	11927	22.1	21	23.2	31.3	29.8	32.8	37.1	35.3	38.9
poumon.adk	11.10	1	2012	30782589.5	11848	11282	12445	22.6	21.5	23.7	32	30.5	33.6	38.5	36.7	40.4
poumon.adk	11.10	1	2013	30945466.5	12375	11776	13006	23.1	22	24.3	32.8	31.2	34.5	40	38.1	42
poumon.adk	11.10	1	2014	31086155	12932	12292	13604	23.7	22.5	24.9	33.6	31.9	35.3	41.6	39.5	43.8
poumon.adk	11.10	1	2015	31210477	13507	12823	14232	24.3	23	25.6	34.4	32.7	36.3	43.3	41.1	45.6
poumon.adk	11.10	1	2016	31332989	14113	13372	14896	24.9	23.5	26.2	35.3	33.4	37.3	45	42.7	47.5
poumon.adk	11.10	1	2017	31446345.5	14745	13942	15598	25.5	24.1	27	36.2	34.2	38.3	46.9	44.3	49.6
poumon.adk	11.10	1	2018	31500281	15293	14424	16218	26.2	24.7	27.8	37.2	35.1	39.4	48.5	45.8	51.5
poumon.adk	11.10	2	1990	29102652.5	872	794	954	1.9	1.7	2.1	2.6	2.4	2.9	3	2.7	3.3
poumon.adk	11.10	2	1991	29243858.5	935	857	1021	2	1.8	2.2	2.8	2.6	3.1	3.2	2.9	3.5
poumon.adk	11.10	2	1992	29384564	1007	924	1096	2.2	2	2.4	3	2.8	3.3	3.4	3.1	3.7
poumon.adk	11.10	2	1993	29509640.5	1083	996	1182	2.3	2.1	2.5	3.2	2.9	3.5	3.7	3.4	4
poumon.adk	11.10	2	1994	29620022	1171	1075	1277	2.5	2.3	2.7	3.4	3.2	3.8	4	3.6	4.3
poumon.adk	11.10	2	1995	29727493.5	1268	1165	1381	2.7	2.5	2.9	3.7	3.4	4	4.3	3.9	4.6
poumon.adk	11.10	2	1996	29830389.5	1376	1266	1493	2.9	2.6	3.1	4	3.7	4.3	4.6	4.2	5
poumon.adk	11.10	2	1997	29931526	1494	1381	1620	3.1	2.9	3.4	4.3	4	4.6	5	4.6	5.4
poumon.adk	11.10	2	1998	30036624.5	1632	1511	1765	3.4	3.1	3.6	4.6	4.3	5	5.4	5	5.9
poumon.adk	11.10	2	1999	30191342.5	1792	1660	1937	3.6	3.4	3.9	5	4.6	5.4	5.9	5.5	6.4
poumon.adk	11.10	2	2000	30404491.5	1982	1836	2140	4	3.7	4.3	5.5	5.1	5.9	6.5	6	7
poumon.adk	11.10	2	2001	30631830.5	2202	2044	2374	4.4	4	4.7	6	5.6	6.5	7.2	6.7	7.8
poumon.adk	11.10	2	2002	30860462.5	2456	2286	2641	4.8	4.5	5.2	6.6	6.1	7.1	8	7.4	8.6
poumon.adk	11.10	2	2003	31083389.5	2741	2557	2940	5.3	4.9	5.7	7.3	6.8	7.8	8.8	8.2	9.5
poumon.adk	11.10	2	2004	31319326	3053	2852	3272	5.8	5.4	6.2	8	7.5	8.6	9.7	9.1	10.4
poumon.adk	11.10	2	2005	31565612.5	3386	3162	3626	6.3	5.9	6.8	8.7	8.1	9.4	10.7	10	11.5
poumon.adk	11.10	2	2006	31781491	3718	3474	3980	6.8	6.4	7.3	9.5	8.8	10.1	11.7	10.9	12.5
poumon.adk	11.10	2	2007	31963889.5	4051	3787	4332	7.3	6.9	7.9	10.2	9.5	10.9	12.7	11.8	13.6
poumon.adk	11.10	2	2008	32134197	4388	4109	4688	7.9	7.4	8.4	10.9	10.2	11.7	13.7	12.8	14.6
poumon.adk	11.10	2	2009	32292780	4738	4442	5055	8.4	7.8	8.9	11.7	10.9	12.4	14.7	13.8	15.7
poumon.adk	11.10	2	2010	32442000.5	5109	4794	5445	8.9	8.4	9.5	12.4	11.7	13.3	15.7	14.8	16.8
poumon.adk	11.10	2	2011	32596758.5	5511	5176	5874	9.5	8.9	10.1	13.3	12.4	14.1	16.9	15.9	18
poumon.adk	11.10	2	2012	32754328.5	5956	5589	6346	10.1	9.5	10.8	14.2	13.3	15.1	18.2	17.1	19.4
poumon.adk	11.10	2	2013	32917445	6438	6038	6868	10.8	10.1	11.5	15.1	14.2	16.1	19.6	18.3	20.9
poumon.adk	11.10	2	2014	33078234.5	6967	6523	7440	11.5	10.8	12.3	16.2	15.1	17.3	21.1	19.7	22.5
poumon.adk	11.10	2	2015	33219169.5	7533	7041	8063	12.3	11.5	13.2	17.3	16.1	18.5	22.7	21.2	24.3
poumon.adk	11.10	2	2016	33346795	8150	7597	8745	13.2	12.3	14.2	18.5	17.2	19.8	24.4	22.8	26.2
poumon.adk	11.10	2	2017	33463250.5	8820	8196	9493	14.1	13.1	15.2	19.8	18.3	21.3	26.4	24.5	28.4
poumon.adk	11.10	2	2018	33517815	9498	8796	10260	15.1	13.9	16.3	21.2	19.6	22.9	28.3	26.2	30.6
poumon.epi	11.20	1	1990	27606178	9881	9132	10696	25.9	24	28.1	37.2	34.4	40.3	35.8	33.1	38.7
poumon.epi	11.20	1	1991	27731738.5	9894	9140	10706	25.5	23.6	27.6	36.7	33.9	39.7	35.7	33	38.6
poumon.epi	11.20	1	1992	27855283	9892	9138	10711	25.1	23.2	27.2	36.1	33.4	39.1	35.5	32.8	38.5
poumon.epi	11.20	1	1993	27957444	9866	9110	10687	24.7	22.8	26.7	35.5	32.8	38.5	35.3	32.6	38.2
poumon.epi	11.20	1	1994	28038749.5	9800	9047	10618	24.1	22.2	26.1	34.7	32.1	37.6	35	32.3	37.9
poumon.epi	11.20	1	1995	28116753.5	9678	8934	10483	23.4	21.6	25.4	33.8	31.2	36.6	34.4	31.8	37.3
poumon.epi	11.20	1	1996	28195599	9483	8759	10266	22.6	20.9	24.4	32.6	30.1	35.3	33.6	31.1	36.4
poumon.epi	11.20	1	1997	28275964	9241	8538	10001	21.6	20	23.4	31.3	28.9	33.8	32.7	30.2	35.4
poumon.epi	11.20	1	1998	28361163	8978	8294	9718	20.7	19.1	22.4	29.9	27.6	32.3	31.7	29.2	34.3
poumon.epi	11.20	1	1999	28486063	8724	8056	9447	19.7	18.2	21.4	28.6	26.4	30.9	30.6	28.3	33.2
poumon.epi	11.20	1	2000	28657893.5	8501	7849	9208	18.9	17.4	20.5	27.4	25.3	29.6	29.7	27.4	32.1
poumon.epi	11.20	1	2001	28844405	8317	7681	9006	18.1	16.7	19.6	26.3	24.3	28.5	28.8	26.6	31.2
poumon.epi	11.20	1	2002	29033407.5	8166	7546	8836	17.4	16.1	18.9	25.3	23.4	27.4	28.1	26	30.4
poumon.epi	11.20	1	2003	29220241.5	8037	7432	8694	16.8	15.5	18.2	24.4	22.6	26.4	27.5	25.4	29.8
poumon.epi	11.20	1	2004	29415016.5	7935	7337	8583	16.3	15	17.6	23.6	21.8	25.6	27	24.9	29.2
poumon.epi	11.20	1	2005	29615886	7852	7258	8494	15.8	14.6	17.1	23	21.2	24.8	26.5	24.5	28.7
poumon.epi	11.20	1	2006	29815994.5	7777	7189	8412	15.3	14.2	16.6	22.4	20.7	24.2	26.1	24.1	28.2
poumon.epi	11.20	1	2007	30001162.5	7713	7133	8340	14.9	13.8	16.1	21.8	20.1	23.5	25.7	23.8	27.8
poumon.epi	11.20	1	2008	30166090.5	7659	7087	8276	14.5	13.4	15.7	21.2	19.6	22.9	25.4	23.5	27.4
poumon.epi	11.20	1	2009	30322692	7611	7046	8219	14.1	13.1	15.2	20.7	19.1	22.3	25.1	23.2	27.1
poumon.epi	11.20	1	2010	30475789	7566	7009	8170	13.8	12.7	14.9	20.2	18.7	21.8	24.8	23	26.8
poumon.epi	11.20	1	2011	30626399	7535	6977	8134	13.4	12.4	14.5	19.7	18.2	21.2	24.6	22.8	26.6
poumon.epi	11.20	1	2012	30782589.5	7507	6950	8108	13.1	12.1	14.1	19.2	17.8	20.7	24.4	22.6	26.3
poumon.epi	11.20	1	2013	30945466.5	7487	6927	8092	12.8	11.8	13.8	18.7	17.3	20.3	24.2	22.4	26.1
poumon.epi	11.20	1	2014	31086155	7470	6905	8083	12.4	11.5	13.5	18.3	16.9	19.8	24	22.2	26
poumon.epi	11.20	1	2015	31210477	7450	6877	8074	12.1	11.2	13.2	17.9	16.5	19.4	23.9	22	25.9
poumon.epi	11.20	1	2016	31332989	7433	6848	8067	11.9	10.9	12.9	17.5	16.1	19	23.7	21.9	25.7
poumon.epi	11.20	1	2017	31446345.5	7414	6818	8064	11.6	10.6	12.6	17.1	15.7	18.6	23.6	21.7	25.6
poumon.epi	11.20	1	2018	31500281	7331	6725	7993	11.3	10.4	12.3	16.7	15.3	18.2	23.3	21.3	25.4
poumon.epi	11.20	2	1990	29102652.5	632	554	722	1.4	1.2	1.6	1.9	1.7	2.2	2.2	1.9	2.5
poumon.epi	11.20	2	1991	29243858.5	649	571	739	1.4	1.2	1.6	1.9	1.7	2.2	2.2	2	2.5
poumon.epi	11.20	2	1992	29384564	666	587	758	1.4	1.2	1.6	2	1.7	2.2	2.3	2	2.6
poumon.epi	11.20	2	1993	29509640.5	685	602	777	1.4	1.2	1.6	2	1.7	2.2	2.3	2	2.6
poumon.epi	11.20	2	1994	29620022	700	617	796	1.4	1.2	1.6	2	1.8	2.3	2.4	2.1	2.7
poumon.epi	11.20	2	1995	29727493.5	719	632	814	1.4	1.3	1.6	2	1.8	2.3	2.4	2.1	2.7
poumon.epi	11.20	2	1996	29830389.5	733	647	831	1.4	1.3	1.6	2	1.8	2.3	2.5	2.2	2.8
poumon.epi	11.20	2	1997	29931526	748	661	848	1.5	1.3	1.6	2.1	1.8	2.3	2.5	2.2	2.8
poumon.epi	11.20	2	1998	30036624.5	764	676	866	1.5	1.3	1.7	2.1	1.8	2.4	2.5	2.3	2.9
