id,annee,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
2992,2013,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR28020,Noeux S. Sports,Périurbaine,PM10,Fond,C,Oui,mesures fixes,,Moy. annuelle,23.0,23.330978919311804,µg-m3,96.0,98,94.0,R,1,50.483925,2.6613
3013,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30033,Jonville en Woevre,Rurale nationale,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,21.0,21.2710492605087,µg-m3,98.0,100,98.0,R,1,49.06583,5.785556
3012,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30032,Heming,Rurale près des villes,PM10,Industrielle,D,Oui,mesures fixes,,Moy. annuelle,24.0,23.79780660377163,µg-m3,97.0,100,97.0,R,1,48.694725,6.965275
3011,2013,ATMO GRAND EST,FR30A02,LORRAINE-NANCY,FR30030,Neuves-Maisons,Urbaine,PM10,Industrielle,8,Oui,mesures fixes,,Moy. annuelle,23.0,23.16664694046481,µg-m3,96.0,100,96.0,R,1,48.614914,6.107672
3010,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30029,Vittel,Périurbaine,PM10,Fond,5,Oui,mesures fixes,,Moy. annuelle,20.0,20.368437609226717,µg-m3,99.0,99,98.0,R,1,48.19361,5.937222
3009,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30027,Frolois,Urbaine,PM10,Industrielle,D,Oui,mesures indicatives,,Moy. annuelle,27.0,27.246565168954525,µg-m3,94.0,98,92.0,R,1,48.565445000000004,6.1295779999999995
3008,2013,ATMO GRAND EST,FR30A02,LORRAINE-NANCY,FR30021,Fléville,Périurbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,19.0,19.43771676300529,µg-m3,95.0,100,95.0,R,1,48.621502,6.194922
3007,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30020,Bar Le Duc,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,21.0,20.940893271461785,µg-m3,98.0,100,98.0,R,1,48.775859999999994,5.162789
2991,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR27008,A7 Nord-Isère,Périurbaine,PM10,Trafic,2,Oui,mesures fixes,,Moy. annuelle,25.0,24.573097857554547,µg-m3,99.0,100,99.0,R,1,45.35327,4.8048470000000005
3006,2013,ATMO GRAND EST,FR30N10,LORRAINE-ZUR,FR30019,Epinal,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,18.0,18.09781158572285,µg-m3,98.0,100,98.0,R,1,48.172779999999996,6.452811
3004,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29439,LA TALAUDIERE,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,18.0,18.105967555040845,µg-m3,99.0,100,99.0,R,1,45.481777,4.429667
3003,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29429,RIVE DE GIER,Périurbaine,PM10,Trafic,4,Oui,mesures fixes,,Moy. annuelle,26.0,25.841953005075396,µg-m3,97.0,100,97.0,R,1,45.533424,4.623939
3002,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29428,ST ETIENNE ROND PT,Urbaine,PM10,Trafic,2,Oui,mesures fixes,,Moy. annuelle,21.0,20.798998964444976,µg-m3,99.0,100,99.0,R,1,45.422079,4.412831
3001,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29426,SAINT-CHAMOND,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,21.0,21.092608055009233,µg-m3,93.0,99,93.0,R,1,45.475327,4.515003
3000,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,18.0,18.456893715038863,µg-m3,69.0,100,69.0,N,-1,45.42009,4.395422
2999,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR29423,ROANNE,Urbaine,PM10,Fond,5,Oui,mesures fixes,,Moy. annuelle,18.0,17.98532301645791,µg-m3,93.0,100,93.0,R,1,46.041109999999996,4.074656
2998,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29421,COUBERTIN,Périurbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,20.0,20.163929313928982,µg-m3,99.0,100,99.0,R,1,45.46672,4.389781
2997,2013,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR28131,Lens Stade J. Moulin,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,22.0,21.51903261001286,µg-m3,95.0,99,94.0,R,1,50.4368,2.826683
2996,2013,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR28028,Bethune Stade,Urbaine,PM10,Fond,E,Oui,mesures fixes,,Moy. annuelle,26.0,25.866523867807132,µg-m3,95.0,98,93.0,R,1,50.535385,2.6356919999999997
3005,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR29440,COL_OEILLON,Rurale régionale,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.036371659102992,µg-m3,93.0,97,91.0,R,1,45.38958,4.615817
2989,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR27004,Vienne Centre,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,24.0,23.988673253350626,µg-m3,98.0,99,97.0,R,1,45.52597,4.875408
2968,2013,ATMO SUD,FR03N20,PROVENCE-ALPES-COTE-D-AZUR-ZR,FR24033,GAP COMMANDERIE,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,16.0,16.292445679636796,µg-m3,95.0,95,90.0,R,1,44.555193,6.073015
2969,2013,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24035,NICE PROMENADE,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,35.0,34.94566838046091,µg-m3,91.0,98,89.0,R,1,43.689291,7.242074000000001
3112,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82050,Lons-le-Saunier CV,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,19.0,19.197452378169636,µg-m3,98.0,99,98.0,R,1,46.671307,5.556806
2990,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR27007,Bourgoin-Jallieu,Urbaine,PM10,Fond,5,Oui,mesures fixes,,Moy. annuelle,17.0,17.486611570247828,µg-m3,92.0,98,90.0,R,1,45.60822,5.270872
2988,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR27002,ROUSSILLON,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,24.0,23.61686095421087,µg-m3,97.0,98,95.0,R,1,45.36782,4.805147
2987,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR26035,Nuits-Saint-Georges,Périurbaine,PM10,Trafic,B,Oui,mesures fixes,,Moy. annuelle,22.0,22.073825820155708,µg-m3,97.0,100,97.0,R,1,47.137231,4.950573
2986,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR26019,Auxerre,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,19.0,18.662692034979948,µg-m3,97.0,99,97.0,R,1,47.800575,3.576189
2985,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26017,Nevers,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,15.0,15.390202391904532,µg-m3,99.0,100,99.0,R,1,46.996828,3.171092
2984,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR26016,Sens,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,18.0,18.006315666588982,µg-m3,98.0,99,98.0,R,1,48.200435999999996,3.2773
2983,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26014,Dijon Trémouille,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,19.0,18.80612618802213,µg-m3,100.0,100,100.0,R,1,47.325744,5.041056
2982,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26005,Dijon Péjoces,Périurbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,20.0,19.549108272925203,µg-m3,99.0,100,99.0,R,1,47.307368,5.065881
2981,2013,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26001,Station PASTEUR,Urbaine,PM10,Trafic,B,Oui,mesures fixes,,Moy. annuelle,19.0,19.148385037661352,µg-m3,89.0,100,89.0,R,1,47.31861,5.041389
2980,2013,ATMO NORMANDIE,FR25N20,HAUTE-NORMANDIE-ZR,FR25051,Dieppe prox-auto,Urbaine,PM10,Trafic,,Oui,mesures fixes,,Moy. annuelle,24.0,24.484484372076626,µg-m3,86.0,71,61.0,N,-1,49.918007,1.073972
2979,2013,ATMO NORMANDIE,FR25N20,HAUTE-NORMANDIE-ZR,FR25049,Base loisirs Poses,Rurale près des villes,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,20.0,19.505577035734614,µg-m3,97.0,100,97.0,R,1,49.30487,1.214367
2978,2013,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25048,Petit Quevilly,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,25.0,25.47223198593824,µg-m3,97.0,100,97.0,R,1,49.42815,1.058025
2977,2013,ATMO NORMANDIE,FR25N20,HAUTE-NORMANDIE-ZR,FR25045,Phare d Ailly,Rurale près des villes,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,18.0,17.981479684657582,µg-m3,95.0,99,94.0,R,1,49.916363,0.9571780000000001
2976,2013,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25043,Centre Hospitalier,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,25.0,24.87309941520465,µg-m3,97.0,6,6.0,N,-1,49.4005,1.099042
2975,2013,ATMO NORMANDIE,FR25N10,HAUTE-NORMANDIE-ZUR,FR25039,Evreux Centre,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,21.0,21.33575851393121,µg-m3,96.0,100,96.0,R,1,49.02134,1.148319
2974,2013,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25037,Rouen Le Conquerant,Urbaine,PM10,Trafic,B,Oui,mesures fixes,,Moy. annuelle,30.0,29.883700750466215,µg-m3,98.0,99,97.0,R,1,49.441463,1.0826559999999998
2973,2013,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25036,Espace du Palais,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,22.0,21.993412305088,µg-m3,94.0,100,94.0,R,1,49.442358,1.093789
2972,2013,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25035,Gd Couronne Mairie,Urbaine,PM10,Industrielle,C,Oui,mesures fixes,,Moy. annuelle,23.0,22.767617178479018,µg-m3,99.0,100,99.0,R,1,49.358215,1.007853
2971,2013,ATMO SUD,FR03N20,PROVENCE-ALPES-COTE-D-AZUR-ZR,FR24038,GAP JEAN JAURES,Urbaine,PM10,Trafic,2,Oui,mesures fixes,,Moy. annuelle,22.0,22.432913385826787,µg-m3,94.0,100,94.0,R,1,44.548646999999995,6.067237
2970,2013,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24036,NICE ARSON,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,29.0,29.306752835663644,µg-m3,91.0,48,43.0,N,-1,43.702075,7.286256
2995,2013,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR28027,Evin Stade,Périurbaine,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,23.0,23.409288606128978,µg-m3,99.0,100,99.0,R,1,50.43464,3.02964
2994,2013,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR28023,Wingles IME,Périurbaine,PM10,Industrielle,A,Oui,mesures fixes,,Moy. annuelle,22.0,22.496844082654523,µg-m3,95.0,96,91.0,R,1,50.496506,2.86725
2993,2013,ATMO HAUTS DE FRANCE,FR11N10,NORD-PAS-DE-CALAIS-ZUR,FR28022,St-Laurent-Blangy,Périurbaine,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,23.0,23.101561602937693,µg-m3,99.0,100,99.0,R,1,50.308859999999996,2.807369
2967,2013,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24023,CONTES 2,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,30.0,29.568657256603192,µg-m3,95.0,100,95.0,R,1,43.788748,7.332382000000001
2941,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR22007,Cite Bois Richard(7),Périurbaine,PM10,Industrielle,A,Oui,mesures fixes,,Moy. annuelle,14.0,13.847458213256981,µg-m3,99.0,100,99.0,R,1,49.166000000000004,6.734
2942,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR22009,Ecole de Carling(9),Périurbaine,PM10,Industrielle,A,Oui,mesures indicatives,,Moy. annuelle,18.0,17.95004108463455,µg-m3,97.0,100,97.0,R,1,49.165726,6.716886
2954,2013,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23123,MAZAGRAN,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,19.0,18.951152821225488,µg-m3,99.0,100,99.0,R,1,48.06943,-0.767692
2963,2013,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24007,ANTIBES JEAN MOULIN,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,27.0,26.617765416023804,µg-m3,96.0,100,96.0,R,1,43.598803000000004,7.093153
2962,2013,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23229,VIEUX SAINT LOUIS,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,25.0,24.814457831325296,µg-m3,86.0,1,1.0,N,-1,48.072517,-0.7732359999999999
2961,2013,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23188,CIM BOUTEILLERIE,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,20.0,19.54323117760599,µg-m3,98.0,96,95.0,R,1,47.2225,-1.5375
2960,2013,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23182,SOURCES,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,19.0,18.620402033271528,µg-m3,99.0,100,99.0,R,1,47.971066,0.22142199999999998
2959,2013,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23178,PARSCAU DU PLESSIS,Périurbaine,PM10,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,20.0,19.76124514534504,µg-m3,98.0,99,97.0,R,1,47.319157000000004,-2.066953
2958,2013,AIR PAYS DE LA LOIRE,FR23N20,PAYS DE LA LOIRE-ZR,FR23177,SAINT-DENIS D'ANJOU,Rurale régionale,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,18.0,18.2721083543094,µg-m3,96.0,99,95.0,R,1,47.787729999999996,-0.44404399999999994
2957,2013,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23152,DELACROIX,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,19.0,18.597673065736068,µg-m3,98.0,100,98.0,R,1,46.6607,-1.436831
2956,2013,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23140,VICTOR HUGO,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,26.0,25.85125182304139,µg-m3,96.0,98,94.0,R,1,47.204356,-1.552914
2955,2013,AIR PAYS DE LA LOIRE,FR23N20,PAYS DE LA LOIRE-ZR,FR23124,LA TARDIERE,Rurale nationale,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,16.0,15.783194540828802,µg-m3,99.0,100,99.0,R,1,46.656684999999996,-0.743681
2953,2013,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23120,BEAUX ARTS,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,19.0,19.296632183907658,µg-m3,99.0,100,99.0,R,1,47.468513,-0.556053
2943,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR22016,Saint-Avold Centre,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,23.0,23.041343167702433,µg-m3,87.0,34,29.0,N,-1,49.104137,6.70375
2952,2013,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23110,LEON BLUM,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,20.0,19.61920355043761,µg-m3,96.0,99,95.0,R,1,47.26412,-2.249858
2951,2013,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23107,LA CHAUVINIERE,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,19.0,18.85215630212072,µg-m3,97.0,98,96.0,R,1,47.252777,-1.573333
2950,2013,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23078,SAINT EXUPERY,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,20.0,19.751134045361685,µg-m3,98.0,97,95.0,R,1,47.054443,-0.8861110000000001
2949,2013,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23070,S ETIENNE DE MONTLUC,Périurbaine,PM10,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,17.0,16.871141723091906,µg-m3,98.0,99,98.0,R,1,47.28318,-1.783164
2948,2013,AIR PAYS DE LA LOIRE,FR23N20,PAYS DE LA LOIRE-ZR,FR23068,FROSSAY,Rurale près des villes,PM10,Industrielle,3,Oui,mesures fixes,,Moy. annuelle,18.0,17.950916568742887,µg-m3,98.0,99,97.0,R,1,47.24747,-1.9366189999999999
2947,2013,ATMO GRAND EST,FR30N10,LORRAINE-ZUR,FR22054,Station de FORBACH,Urbaine,PM10,Fond,D,Oui,mesures fixes,,Moy. annuelle,23.0,23.34400562521839,µg-m3,97.0,100,97.0,R,1,49.18742,6.910867
2946,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR22022,SARREGUEMINES,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,15.0,14.593816023739127,µg-m3,96.0,100,96.0,R,1,49.118342999999996,7.083539
2940,2013,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR22004,Freyming-Merlebach,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,15.0,14.852103871123171,µg-m3,97.0,49,47.0,N,-1,49.146526,6.815419
3043,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33122,La Léchère,Rurale près des villes,PM10,Industrielle,3,Oui,mesures fixes,,Moy. annuelle,26.0,26.0215876436766,µg-m3,97.0,98,95.0,R,1,45.53583,6.4711110000000005
2919,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20013,A7 SUD LYONNAIS,Périurbaine,PM10,Trafic,4,Oui,mesures fixes,,Moy. annuelle,38.0,37.945093820959656,µg-m3,96.0,100,96.0,R,1,45.720024,4.818156
2921,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20019,GRANDCLEMENT,Urbaine,PM10,Trafic,4,Oui,mesures fixes,,Moy. annuelle,26.0,25.58716640967836,µg-m3,97.0,99,96.0,R,1,45.758359999999996,4.886214
2966,2013,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24021,PEILLON,Périurbaine,PM10,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,27.0,27.09461648403809,µg-m3,96.0,100,96.0,R,1,43.786583,7.373283
2965,2013,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24020,CAGNES LADOUMEGUE,Urbaine,PM10,Fond,5,Oui,mesures fixes,,Moy. annuelle,24.0,23.597848152658962,µg-m3,84.0,100,84.0,N,-1,43.658335,7.157846000000001
2964,2013,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24009,CANNES BROUSSAILLES,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,24.0,23.80333163134962,µg-m3,90.0,100,89.0,R,1,43.558389,7.0059190000000005
2939,2013,ATMO NORMANDIE,FR21N20,BASSE-NORMANDIE-ZR,FR21050,La Coulonche MERA,Rurale nationale,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,16.0,16.06166394779788,µg-m3,98.0,100,98.0,R,1,48.645,-0.458333
2938,2013,ATMO NORMANDIE,FR21N20,BASSE-NORMANDIE-ZR,FR21040,Saint-Lô Eglise,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,20.0,19.883434807581157,µg-m3,99.0,100,99.0,R,1,49.11639,-1.084722
2937,2013,ATMO NORMANDIE,FR21N10,BASSE-NORMANDIE-ZUR,FR21035,cherbourg doumer,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,22.0,22.43546924060902,µg-m3,98.0,100,98.0,R,1,49.636390000000006,-1.626667
2936,2013,ATMO NORMANDIE,FR21N20,BASSE-NORMANDIE-ZR,FR21031,Alençon Météo-France,Périurbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,18.0,17.70796250148365,µg-m3,97.0,99,96.0,R,1,48.445553000000004,0.11083299999999999
2935,2013,ATMO NORMANDIE,FR21N20,BASSE-NORMANDIE-ZR,FR21021,Lisieux,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,22.0,21.94044177171248,µg-m3,99.0,100,99.0,R,1,49.147224,0.22722199999999998
2934,2013,ATMO NORMANDIE,FR21N10,BASSE-NORMANDIE-ZUR,FR21019,IFS Caen sud,Urbaine,PM10,Fond,C,Oui,mesures fixes,,Moy. annuelle,20.0,19.68409775306916,µg-m3,99.0,100,99.0,R,1,49.15167,-0.35277800000000004
2933,2013,ATMO NORMANDIE,FR21N10,BASSE-NORMANDIE-ZUR,FR21016,Caen Vaucelles,Urbaine,PM10,Trafic,B,Oui,mesures fixes,,Moy. annuelle,23.0,23.39275448390498,µg-m3,96.0,100,96.0,R,1,49.175278000000006,-0.353611
2932,2013,ATMO NORMANDIE,FR21N10,BASSE-NORMANDIE-ZUR,FR21001,Caen Chemin-Vert,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,21.0,21.418749277538886,µg-m3,99.0,100,99.0,R,1,49.19222,-0.391111
2931,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20068,VILLEFRANCHE PERIURB,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,23.0,23.276873321941697,µg-m3,98.0,96,94.0,R,1,45.936275,4.796111
2930,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20062,LYON Centre,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,24.0,23.5147453401388,µg-m3,97.0,99,96.0,R,1,45.757732,4.854214
2929,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20061,VILLEFRANCHE Village,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,23.0,22.64864428291089,µg-m3,99.0,100,99.0,R,1,45.986219,4.7196370000000005
2928,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20048,SAINT EXUPERY,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,22.0,21.73590186592827,µg-m3,99.0,100,99.0,R,1,45.7533,5.0722
2927,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20047,COTIERE AIN,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,22.0,22.054088919602588,µg-m3,99.0,100,99.0,R,1,45.823223,4.953958
2926,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20046,VAULX EN VELIN,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,23.0,23.38747842099061,µg-m3,99.0,100,99.0,R,1,45.7789,4.9247
2925,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20045,GENAS,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,24.0,23.79135116359688,µg-m3,99.0,100,99.0,R,1,45.7317,4.9803
2924,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20037,TERNAY,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,24.0,23.550785582253514,µg-m3,99.0,100,99.0,R,1,45.6019,4.8022
2923,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20031,ST FONS CENTRE,Périurbaine,PM10,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,26.0,25.508678892650824,µg-m3,99.0,99,98.0,R,1,45.7078,4.8644
2922,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20029,FEYZIN STADE,Périurbaine,PM10,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,25.0,25.20450492182787,µg-m3,99.0,100,99.0,R,1,45.6639,4.8459
2920,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20017,GERLAND,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,26.0,25.554301637058202,µg-m3,98.0,100,98.0,R,1,45.73529,4.829794000000001
2918,2013,AIR BREIZH,FR19N20,BRETAGNE-ZR,FR19061,Saint Brieuc Balzac,Urbaine,PM10,Fond,Z,Oui,mesures fixes,,Moy. annuelle,19.0,19.334382076033577,µg-m3,96.0,100,96.0,R,1,48.51351,-2.74953
