,anne,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
317,2015,ATMO HAUTS DE FRANCE,FR11A01,NORD-PAS-DE-CALAIS-LILLE,FR11025,Lille Fives,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,15.0,15.48623273238116,µg-m3,98.0,99,98.0,R,1,50.62805,3.0903099999999997
321,2015,ATMO OCCITANIE,FR12N20,MIDI-PYRENEES-ZR,FR12045,LOURDES PARADIS,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.249521560830132,µg/m3,97.0,94,92.0,R,1,43.094992,-0.052394
319,2015,ATMO OCCITANIE,FR12N20,MIDI-PYRENEES-ZR,FR12020,PEYRUSSE,Rurale nationale,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,9.0,8.674403634986756,µg/m3,31.0,98,30.0,N,-1,43.6287,0.179069
320,2015,ATMO OCCITANIE,FR12A01,MIDI-PYRENEES-TOULOUSE,FR12030,BERTHELOT,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,12.0,11.86958891126646,µg/m3,98.0,99,96.0,R,1,43.587344,1.4440030000000001
315,2015,ATMO HAUTS DE FRANCE,FR11N10,NORD-PAS-DE-CALAIS-ZUR,FR10029,Cappelle la Grande,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.026842551131573,µg-m3,94.0,100,94.0,R,1,50.995940000000004,2.36627
306,2015,ATMO OCCITANIE,FR08N10,LANGUEDOC-ROUSSILLON-ZUR,FR08614,Nimes Gauzy,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,14.0,13.506729706496365,µg-m3,96.0,97,93.0,R,1,43.8344,4.3744
508,2016,ATMO NORMANDIE,FR25N20,HAUTE-NORMANDIE-ZR,FR25051,Dieppe prox-auto,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,15.0,14.7471957544335,µg-m3,95.0,100,94.0,R,1,49.918007,1.073972
509,2016,ATMO NORMANDIE,FR25N10,HAUTE-NORMANDIE-ZUR,FR25052,Evreux  Boulevard de Normandie,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,16.0,15.838824410334242,µg-m3,95.0,96,91.0,R,1,49.020209,1.138717
520,2016,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30033,Jonville en Woevre,Rurale nationale,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,10.0,10.186277732128133,µg-m3,97.0,100,97.0,R,1,49.06583,5.785556
506,2016,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25037,Rouen Le Conquerant,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.665259697568253,µg-m3,87.0,100,87.0,R,1,49.441463,1.0826559999999998
510,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26005,Dijon Péjoces,Périurbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,12.0,11.888775773195915,µg-m3,90.0,98,88.0,R,1,47.307368,5.065881
505,2016,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25036,Espace du Palais,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,10.0,10.47790934555721,µg-m3,89.0,100,89.0,R,1,49.442358,1.093789
507,2016,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25048,Petit Quevilly,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,17.0,16.695733788395895,µg-m3,98.0,7,7.0,N,-1,49.42815,1.058025
511,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR26012,Morvan,Rurale nationale,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,6.0,6.437291280148394,µg-m3,89.0,97,86.0,R,1,47.274762,4.099476
517,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29426,SAINT-CHAMOND,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.598772935780813,µg-m3,99.0,100,99.0,R,1,45.475327,4.515003
513,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26043,Dijon-Transvaal,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,12.0,11.529545755529115,µg-m3,86.0,100,86.0,R,1,47.315459000000004,5.040202
514,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR27008,A7 Nord-Isère,Périurbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,15.0,14.99248548062211,µg-m3,97.0,99,96.0,R,1,45.35327,4.8048470000000005
515,2016,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR28028,Bethune Stade,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,14.0,13.894621282527888,µg-m3,98.0,100,98.0,R,1,50.535385,2.6356919999999997
516,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.207529875856293,µg-m3,98.0,100,98.0,R,1,45.42009,4.395422
504,2016,ATMO SUD,FR03N20,PROVENCE-ALPES-COTE-D-AZUR-ZR,FR24039,Obs Haute-Provence,Rurale près des villes,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.608484270734117,µg-m3,96.0,99,96.0,R,1,43.933476,5.711809
518,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29428,ST ETIENNE ROND PT,Urbaine,PM2.5,Trafic,5,Oui,mesures fixes,,Moy. annuelle,10.0,9.63046911286664,µg-m3,98.0,100,98.0,R,1,45.422079,4.412831
519,2016,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30026,Luneville,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,13.0,12.55509535509532,µg-m3,97.0,100,97.0,R,1,48.584824,6.4839
512,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR26019,Auxerre,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,10.0,9.782504267251866,µg-m3,95.0,99,93.0,R,1,47.800575,3.576189
503,2016,ATMO SUD,FR03N20,PROVENCE-ALPES-COTE-D-AZUR-ZR,FR24038,GAP JEAN JAURES,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,,Moy. annuelle,13.0,13.411828746177946,µg-m3,93.0,100,93.0,R,1,44.548646999999995,6.067237
495,2016,AIR PAYS DE LA LOIRE,FR23N20,PAYS DE LA LOIRE-ZR,FR23177,SAINT-DENIS D'ANJOU,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,11.0,10.747101870136753,µg-m3,98.0,100,98.0,R,1,47.787729999999996,-0.44404399999999994
501,2016,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24035,NICE PROMENADE,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,13.0,13.060858852517061,µg-m3,98.0,99,97.0,R,1,43.689291,7.242074000000001
484,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20013,A7 SUD LYONNAIS,Périurbaine,PM2.5,Trafic,5,Oui,mesures fixes,,Moy. annuelle,18.0,18.20409186290567,µg-m3,98.0,100,98.0,R,1,45.720024,4.818156
485,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20046,VAULX EN VELIN,Urbaine,PM2.5,Fond,5,Oui,mesures fixes,,Moy. annuelle,13.0,12.98046631422066,µg-m3,84.0,100,84.0,N,-1,45.7789,4.9247
486,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20061,VILLEFRANCHE Village,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.342642504875455,µg-m3,99.0,100,99.0,R,1,45.986219,4.7196370000000005
488,2016,ATMO NORMANDIE,FR21N10,BASSE-NORMANDIE-ZUR,FR21001,Caen Chemin-Vert,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,11.0,11.256581818182616,µg-m3,94.0,100,94.0,R,1,49.19222,-0.391111
489,2016,ATMO NORMANDIE,FR21N20,BASSE-NORMANDIE-ZR,FR21050,La Coulonche MERA,Rurale nationale,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,8.0,8.292451917262051,µg-m3,94.0,100,94.0,R,1,48.645,-0.458333
490,2016,ATMO NORMANDIE,FR21N20,BASSE-NORMANDIE-ZR,FR21060,Moult proximité,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.544283965728473,µg-m3,94.0,99,93.0,R,1,49.117196,-0.169666
491,2016,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23110,LEON BLUM,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.956209307934207,µg-m3,95.0,100,94.0,R,1,47.26412,-2.249858
492,2016,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23120,BEAUX ARTS,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,12.395570916539546,µg-m3,97.0,92,89.0,R,1,47.468513,-0.556053
493,2016,AIR PAYS DE LA LOIRE,FR23N20,PAYS DE LA LOIRE-ZR,FR23124,LA TARDIERE,Rurale nationale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.174008363959636,µg-m3,95.0,95,90.0,R,1,46.656684999999996,-0.743681
494,2016,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23140,VICTOR HUGO,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.829568336998939,µg-m3,99.0,100,98.0,R,1,47.204356,-1.552914
496,2016,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23182,SOURCES,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.032482993198018,µg-m3,96.0,98,94.0,R,1,47.971066,0.22142199999999998
497,2016,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23188,CIM BOUTEILLERIE,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.373690742120619,µg-m3,95.0,96,92.0,R,1,47.2225,-1.5375
498,2016,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24009,CANNES BROUSSAILLES,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,12.0,12.408979591836786,µg-m3,97.0,6,6.0,N,-1,43.558389,7.0059190000000005
499,2016,ATMO SUD,FR03N20,PROVENCE-ALPES-COTE-D-AZUR-ZR,FR24018,MANOSQUE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,11.0,11.208247787611006,µg-m3,96.0,100,96.0,R,1,43.835784000000004,5.786131
500,2016,ATMO SUD,FR03N20,PROVENCE-ALPES-COTE-D-AZUR-ZR,FR24033,GAP COMMANDERIE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,11.871019296792069,µg-m3,97.0,99,96.0,R,1,44.555193,6.073015
502,2016,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24036,NICE ARSON,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,13.0,13.411531322506162,µg-m3,98.0,100,98.0,R,1,43.702075,7.286256
521,2016,ATMO GRAND EST,FR30A02,LORRAINE-NANCY,FR30034,Nancy-Charles III,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,13.0,12.926966422679186,µg-m3,98.0,100,98.0,R,1,48.68817,6.190430999999999
553,2016,ATMO GUYANE,FR40N10,GUYANE-ZUR,FR40008,Caiena3,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,9.0,9.156864754098274,µg-m3,50.0,88,44.0,N,-1,4.937846700000001,-52.32093
523,2016,ATMO NOUVELLE-AQUITAINE,FR31A01,AQUITAINE-BORDEAUX,FR31002,TALENCE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,12.321131347244911,µg-m3,95.0,100,94.0,R,1,44.800556,-0.588056
544,2016,ATMO NOUVELLE-AQUITAINE,FR35N10,LIMOUSIN-ZUR,FR35003,LIMOGES - Présidial,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,9.0,9.140371799368609,µg-m3,97.0,100,97.0,R,1,45.8311,1.256875
545,2016,ATMO NOUVELLE-AQUITAINE,FR35N20,LIMOUSIN-ZR,FR35023,TULLE - Victor Hugo,Urbaine,PM2.5,Trafic,A,Oui,mesures fixes,,Moy. annuelle,8.0,7.681257845844812,µg-m3,91.0,100,91.0,R,1,45.263615,1.763889
546,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36002,Valence Urb. Centre,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.976908773969631,µg-m3,98.0,100,98.0,R,1,44.933514,4.8934809999999995
547,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36003,Valence Trafic,Urbaine,PM2.5,Trafic,4,Oui,mesures fixes,,Moy. annuelle,14.0,13.633439640917668,µg-m3,97.0,99,96.0,R,1,44.948941999999995,4.88975
548,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N20,RHONE-ALPES-ZR,FR36021,Drôme Rurale Sud-SND,Rurale nationale,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,5.0,5.3446668209162445,µg-m3,98.0,100,98.0,R,1,44.569443,5.278972
549,2016,ATMO REUNION,FR38N10,REUNION-ZUR,FR38008,Ecole JOINVILLE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,8.0,8.447267996531107,µg-m3,92.0,100,92.0,R,1,-20.884575,55.453906
550,2016,ATMO REUNION,FR38N20,REUNION-ZR,FR38017,Grand Coude,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,3.0,3.3482961363090813,µg-m3,95.0,100,95.0,R,1,-21.29433,55.627930000000006
543,2016,LIG'AIR,FR34N20,CENTRE-ZR,FR34057,Issoudun_Trafic_ZR,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.897833293866801,µg-m3,96.0,100,96.0,R,1,46.942944,2.00325
551,2016,ATMO REUNION,FR38N10,REUNION-ZUR,FR38020,Plateau Caillou,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.107063911581509,µg-m3,95.0,100,95.0,R,1,-21.009739,55.272675
483,2016,AIR BREIZH,FR19N20,BRETAGNE-ZR,FR19033,Vannes UTA,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,9.0,8.670384957438653,µg-m3,91.0,99,90.0,R,1,47.648920000000004,-2.76399
554,2016,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41017,BASTIA MONTESORO,Périurbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,10.0,10.195495495495447,µg-m3,95.0,100,95.0,R,1,42.671333000000004,9.434639
555,2016,QUALITAIR CORSE,FR41N20,CORSE-ZR,FR41024,VENACO,Rurale régionale,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,6.0,6.481812746621998,µg-m3,95.0,100,95.0,R,1,42.236028000000005,9.190028
556,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82006,Besancon Prevoyance,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,13.0,12.850395304264467,µg-m3,95.0,100,95.0,R,1,47.2474,6.0154190000000005
557,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82010,Montbéliard centre,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,13.0,13.397398568019224,µg-m3,96.0,99,95.0,R,1,47.510307,6.794
558,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82050,Lons-le-Saunier CV,Urbaine,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,9.0,8.899637907354231,µg-m3,95.0,96,91.0,R,1,46.671307,5.556806
559,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82070,Baume-les-Dames,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,12.0,11.770514458251036,µg-m3,98.0,100,98.0,R,1,47.351288000000004,6.3597220000000005
552,2016,MADININAIR,FR39N10,MARTINIQUE-ZUR,FR39015,Fort-de-France - Hôtel de ville,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,11.913836385115221,µg-m3,87.0,89,77.0,N,-1,14.607444000000001,-61.069778
522,2016,ATMO GRAND EST,FR30A02,LORRAINE-NANCY,FR30036,Nancy-Libération,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,12.0,12.11426016454031,µg-m3,95.0,100,95.0,R,1,48.69708,6.154194
542,2016,LIG'AIR,FR34N10,CENTRE-ZUR,FR34042,Lucé,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,11.0,11.492168674698801,µg-m3,98.0,100,98.0,R,1,48.439306,1.4687780000000001
540,2016,LIG'AIR,FR34N20,CENTRE-ZR,FR34034,Vierzon,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,11.0,10.889723600283489,µg-m3,97.0,99,96.0,R,1,47.222028,2.073
524,2016,ATMO NOUVELLE-AQUITAINE,FR31A01,AQUITAINE-BORDEAUX,FR31007,BASSENS,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,12.01709451575346,µg-m3,98.0,100,98.0,R,1,44.900276,-0.514722
525,2016,ATMO NOUVELLE-AQUITAINE,FR31N10,AQUITAINE-ZUR,FR31013,BILLERE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,7.0,7.137551115784676,µg-m3,97.0,100,97.0,R,1,43.310833,-0.391111
526,2016,ATMO NOUVELLE-AQUITAINE,FR31N10,AQUITAINE-ZUR,FR31016,SAINT-CROUTS,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.407909604519772,µg-m3,92.0,2,2.0,N,-1,43.47972,-1.488056
527,2016,ATMO NOUVELLE-AQUITAINE,FR31N20,AQUITAINE-ZR,FR31036,DAX,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.856442218080259,µg-m3,98.0,100,98.0,R,1,43.704723,-1.038611
528,2016,ATMO NOUVELLE-AQUITAINE,FR31N20,AQUITAINE-ZR,FR31040,MARMANDE,Périurbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.009961495466644,µg-m3,92.0,99,92.0,R,1,44.508656,0.142503
529,2016,ATMO NOUVELLE-AQUITAINE,FR31N20,AQUITAINE-ZR,FR31041,MONT DE MARSAN,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.17215204816486,µg-m3,96.0,100,96.0,R,1,43.8961,-0.491403
530,2016,ATMO NOUVELLE-AQUITAINE,FR31N10,AQUITAINE-ZUR,FR31043,Biarritz-hippodrome,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.712524983344613,µg-m3,88.0,98,85.0,R,1,43.470240000000004,-1.553843
541,2016,LIG'AIR,FR34N20,CENTRE-ZR,FR34038,Verneuil,Rurale nationale,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,8.0,7.856334868343343,µg-m3,97.0,100,96.0,R,1,46.814694,2.6100689999999998
531,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR32001,Chalon Centre Ville,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,10.0,10.40692614529194,µg-m3,94.0,100,94.0,R,1,46.782311,4.847322
533,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33101,PASTEUR,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,15.0,15.381322314050665,µg-m3,92.0,98,90.0,R,1,45.56472,5.928333
534,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33201,LOVERCHY,Urbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,16.0,16.401062801932646,µg-m3,94.0,100,94.0,R,1,45.89528,6.118333
535,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33211,ANNEMASSE,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.201546270067166,µg-m3,97.0,99,96.0,R,1,46.19583,6.240556
536,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33220,PASSY,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,16.0,15.942583025831333,µg-m3,93.0,99,93.0,R,1,45.92361,6.713611
537,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33302,St Germain/Rhône,Rurale près des villes,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.132837773549548,µg-m3,97.0,98,96.0,R,1,46.072224,5.820833
538,2016,LIG'AIR,FR34A01,CENTRE-ORLEANS,FR34014,St Jean,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,12.11054157485801,µg-m3,98.0,100,98.0,R,1,47.917398,1.9662580000000003
539,2016,LIG'AIR,FR34A02,CENTRE-TOURS,FR34024,Joué lès Tours,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,11.80924637339309,µg-m3,97.0,100,97.0,R,1,47.344139,0.653778
532,2016,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR32007,Le Creusot Molette,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,8.0,7.631931394481715,µg-m3,76.0,100,76.0,N,-1,46.802375,4.417486
482,2016,AIR BREIZH,FR19N10,BRETAGNE-ZUR,FR19032,Lorient B. Bissonnet,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,10.0,9.95001176193834,µg-m3,97.0,100,97.0,R,1,47.7425,-3.3950099999999996
487,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20062,LYON Centre,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,15.0,14.717488632389994,µg-m3,98.0,100,98.0,R,1,45.757732,4.854214
480,2016,AIR BREIZH,FR19N10,BRETAGNE-ZUR,FR19012,Brest Mace,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,6.0,6.437325301204821,µg-m3,94.0,100,94.0,R,1,48.386179999999996,-4.4866
425,2016,AIRPARIF,FR04N20,ILE-DE-FRANCE-ZR,FR04181,RAMBOUILLET,Périurbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,10.0,9.78079701420662,µg/m3,95.0,100,95.0,R,1,48.63373,1.830529
426,2016,AIRPARIF,FR04N20,ILE-DE-FRANCE-ZR,FR04328,Zone Rurale SE,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,9.0,9.013164615741823,µg-m3,98.0,100,98.0,R,1,48.3547,2.6453
427,2016,AIRPARIF,FR04A01,ILE-DE-FRANCE-PARIS,FR04329,Bld peripherique Est,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,18.0,18.232932191622396,µg-m3,98.0,100,98.0,R,1,48.838615000000004,2.4127810000000003
428,2016,ATMO NORMANDIE,FR05N30,HAUTE-NORMANDIE-ZI,FR05074,Le Havre Ec. Herriot,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,10.0,10.199554294975519,µg-m3,93.0,30,28.0,N,-1,49.48963,0.100703
429,2016,ATMO NORMANDIE,FR25N20,HAUTE-NORMANDIE-ZR,FR05087,Maison Parc Brotonne,Rurale régionale,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,11.0,11.343118913378508,µg-m3,89.0,100,89.0,R,1,49.498295,0.758833
430,2016,ATMO NORMANDIE,FR05N30,HAUTE-NORMANDIE-ZI,FR05089,Le Havre Lafaurie-montant,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.6614971257194,µg-m3,91.0,100,91.0,R,1,49.500187,0.110903
431,2016,ATMO NORMANDIE,FR05N30,HAUTE-NORMANDIE-ZI,FR05090,Le Havre ville-haute,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,12.0,11.643855478964452,µg-m3,96.0,100,96.0,R,1,49.514686,0.100645
432,2016,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR06001,Valenciennes Acacias,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,14.0,14.033474884736732,µg-m3,94.0,100,94.0,R,1,50.35853,3.5080400000000003
433,2016,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR06003,Douai Theuriet,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,14.0,13.731909901454749,µg-m3,97.0,100,97.0,R,1,50.37822,3.06586
434,2016,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR06006,Valenciennes Wallon,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,16.0,16.0324625950454,µg-m3,93.0,100,93.0,R,1,50.36425,3.52273
435,2016,ATMO HAUTS DE FRANCE,FR11N20,NORD-PAS-DE-CALAIS-ZR,FR06009,Cambrai Gambetta,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,12.0,12.365711301926188,µg-m3,98.0,100,98.0,R,1,50.17249,3.2360599999999997
436,2016,ATMO AUVERGNE-RHÔNE-ALPES,FR07A01,AUVERGNE-CLERMONT,FR07004,Montferrand,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,12.0,11.990149439601494,µg-m3,92.0,100,91.0,R,1,45.79728,3.113833
