SITE	NUMERO_SITE	SEXE	ANNEE	PA	CAS_PRED	CAS_PRED_INF	CAS_PRED_SUP	TSM_I_PRED	TSM_I_PRED_INF	TSM_I_PRED_SUP	TSE_I_PRED	TSE_I_PRED_INF	TSE_I_PRED_SUP	TB_I_PRED	TB_I_PRED_INF	TB_I_PRED_SUP
smcau.myelo	34.21	1	2014	31086155	253	229	284	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.9
smcau.myelo	34.21	1	2015	31210477	259	234	289	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.7	0.9
smcau.myelo	34.21	1	2016	31332989	265	238	295	0.4	0.4	0.5	0.6	0.5	0.7	0.8	0.8	0.9
smcau.myelo	34.21	1	2017	31446345.5	270	243	301	0.4	0.4	0.5	0.6	0.5	0.7	0.9	0.8	1
smcau.myelo	34.21	1	2018	31500281	273	246	304	0.4	0.4	0.5	0.6	0.5	0.7	0.9	0.8	1
smcau.myelo	34.21	2	2003	31083389.5	111	79	158	0.2	0.1	0.2	0.2	0.2	0.3	0.4	0.3	0.5
smcau.myelo	34.21	2	2004	31319326	103	78	136	0.1	0.1	0.2	0.2	0.2	0.3	0.3	0.2	0.4
smcau.myelo	34.21	2	2005	31565612.5	93	76	120	0.1	0.1	0.2	0.2	0.2	0.3	0.3	0.2	0.4
smcau.myelo	34.21	2	2006	31781491	89	73	112	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.4
smcau.myelo	34.21	2	2007	31963889.5	85	70	108	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.3
smcau.myelo	34.21	2	2008	32134197	86	69	109	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.3
smcau.myelo	34.21	2	2009	32292780	89	72	113	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.3
smcau.myelo	34.21	2	2010	32442000.5	96	79	119	0.1	0.1	0.2	0.2	0.2	0.2	0.3	0.2	0.4
smcau.myelo	34.21	2	2011	32596758.5	106	88	129	0.1	0.1	0.2	0.2	0.2	0.3	0.3	0.3	0.4
smcau.myelo	34.21	2	2012	32754328.5	119	99	143	0.2	0.1	0.2	0.2	0.2	0.3	0.4	0.3	0.4
smcau.myelo	34.21	2	2013	32917445	134	111	163	0.2	0.1	0.2	0.3	0.2	0.3	0.4	0.3	0.5
smcau.myelo	34.21	2	2014	33078234.5	152	123	189	0.2	0.2	0.2	0.3	0.2	0.4	0.5	0.4	0.6
smcau.myelo	34.21	2	2015	33219169.5	171	133	223	0.2	0.2	0.3	0.3	0.2	0.4	0.5	0.4	0.7
smcau.myelo	34.21	2	2016	33346795	192	143	265	0.2	0.2	0.3	0.4	0.3	0.5	0.6	0.4	0.8
smcau.myelo	34.21	2	2017	33463250.5	220	154	316	0.3	0.2	0.4	0.4	0.3	0.6	0.7	0.5	0.9
smcau.myelo	34.21	2	2018	33517815	247	163	375	0.3	0.2	0.5	0.4	0.3	0.7	0.7	0.5	1.1
smcau.vaquez	34.22	1	2003	29220241.5	471	436	509	1	0.9	1.1	1.4	1.3	1.5	1.6	1.5	1.7
smcau.vaquez	34.22	1	2004	29415016.5	480	443	519	1	0.9	1.1	1.4	1.3	1.5	1.6	1.5	1.8
smcau.vaquez	34.22	1	2005	29615886	490	452	528	1	0.9	1.1	1.4	1.3	1.5	1.7	1.5	1.8
smcau.vaquez	34.22	1	2006	29815994.5	497	460	538	1	0.9	1.1	1.4	1.3	1.5	1.7	1.5	1.8
smcau.vaquez	34.22	1	2007	30001162.5	506	468	547	1	0.9	1.1	1.4	1.3	1.5	1.7	1.6	1.8
smcau.vaquez	34.22	1	2008	30166090.5	514	476	556	1	0.9	1.1	1.4	1.3	1.5	1.7	1.6	1.8
smcau.vaquez	34.22	1	2009	30322692	522	484	566	1	0.9	1.1	1.4	1.3	1.5	1.7	1.6	1.9
smcau.vaquez	34.22	1	2010	30475789	533	492	575	1	0.9	1.1	1.4	1.3	1.5	1.7	1.6	1.9
smcau.vaquez	34.22	1	2011	30626399	542	500	585	1	0.9	1.1	1.4	1.3	1.5	1.8	1.6	1.9
smcau.vaquez	34.22	1	2012	30782589.5	547	508	595	1	0.9	1.1	1.4	1.3	1.5	1.8	1.7	1.9
smcau.vaquez	34.22	1	2013	30945466.5	558	517	605	1	0.9	1.1	1.4	1.3	1.5	1.8	1.7	2
smcau.vaquez	34.22	1	2014	31086155	569	526	616	1	0.9	1.1	1.4	1.3	1.5	1.8	1.7	2
smcau.vaquez	34.22	1	2015	31210477	577	535	626	1	0.9	1.1	1.4	1.3	1.5	1.8	1.7	2
smcau.vaquez	34.22	1	2016	31332989	589	544	637	1	0.9	1.1	1.4	1.3	1.5	1.9	1.7	2
smcau.vaquez	34.22	1	2017	31446345.5	596	553	647	1	0.9	1.1	1.4	1.3	1.5	1.9	1.8	2.1
smcau.vaquez	34.22	1	2018	31500281	603	558	653	1	0.9	1.1	1.4	1.3	1.5	1.9	1.8	2.1
smcau.vaquez	34.22	2	2003	31083389.5	330	278	399	0.5	0.4	0.6	0.7	0.6	0.9	1.1	0.9	1.3
smcau.vaquez	34.22	2	2004	31319326	344	291	409	0.5	0.4	0.6	0.7	0.6	0.9	1.1	0.9	1.3
smcau.vaquez	34.22	2	2005	31565612.5	356	304	420	0.5	0.4	0.6	0.8	0.6	0.9	1.1	1	1.3
smcau.vaquez	34.22	2	2006	31781491	370	317	430	0.5	0.5	0.6	0.8	0.7	0.9	1.2	1	1.4
smcau.vaquez	34.22	2	2007	31963889.5	382	329	441	0.5	0.5	0.6	0.8	0.7	0.9	1.2	1	1.4
smcau.vaquez	34.22	2	2008	32134197	391	341	453	0.5	0.5	0.6	0.8	0.7	0.9	1.2	1.1	1.4
smcau.vaquez	34.22	2	2009	32292780	404	352	465	0.6	0.5	0.6	0.8	0.7	0.9	1.3	1.1	1.4
smcau.vaquez	34.22	2	2010	32442000.5	418	363	479	0.6	0.5	0.7	0.8	0.7	1	1.3	1.1	1.5
smcau.vaquez	34.22	2	2011	32596758.5	430	374	494	0.6	0.5	0.7	0.8	0.7	1	1.3	1.1	1.5
smcau.vaquez	34.22	2	2012	32754328.5	441	384	510	0.6	0.5	0.7	0.9	0.7	1	1.3	1.2	1.6
smcau.vaquez	34.22	2	2013	32917445	456	394	528	0.6	0.5	0.7	0.9	0.7	1	1.4	1.2	1.6
smcau.vaquez	34.22	2	2014	33078234.5	472	403	548	0.6	0.5	0.7	0.9	0.8	1	1.4	1.2	1.7
smcau.vaquez	34.22	2	2015	33219169.5	485	412	569	0.6	0.5	0.7	0.9	0.8	1.1	1.5	1.2	1.7
smcau.vaquez	34.22	2	2016	33346795	499	420	591	0.6	0.5	0.7	0.9	0.8	1.1	1.5	1.3	1.8
smcau.vaquez	34.22	2	2017	33463250.5	514	428	615	0.6	0.5	0.8	0.9	0.8	1.1	1.5	1.3	1.8
smcau.vaquez	34.22	2	2018	33517815	526	433	636	0.6	0.5	0.8	0.9	0.8	1.1	1.6	1.3	1.9
smcau.thrombo	34.23	1	2003	29220241.5	599	511	704	1.3	1.1	1.5	1.8	1.6	2.1	2	1.7	2.4
smcau.thrombo	34.23	1	2004	29415016.5	615	527	716	1.3	1.1	1.5	1.8	1.6	2.1	2.1	1.8	2.4
smcau.thrombo	34.23	1	2005	29615886	629	543	730	1.3	1.1	1.5	1.8	1.6	2.1	2.1	1.8	2.5
smcau.thrombo	34.23	1	2006	29815994.5	645	559	745	1.3	1.1	1.5	1.9	1.6	2.1	2.2	1.9	2.5
smcau.thrombo	34.23	1	2007	30001162.5	661	576	761	1.3	1.1	1.5	1.9	1.6	2.1	2.2	1.9	2.5
smcau.thrombo	34.23	1	2008	30166090.5	678	592	778	1.3	1.1	1.5	1.9	1.6	2.1	2.2	2	2.6
smcau.thrombo	34.23	1	2009	30322692	697	608	796	1.3	1.2	1.5	1.9	1.6	2.2	2.3	2	2.6
smcau.thrombo	34.23	1	2010	30475789	713	623	815	1.3	1.2	1.5	1.9	1.7	2.2	2.3	2	2.7
smcau.thrombo	34.23	1	2011	30626399	732	639	836	1.3	1.2	1.5	1.9	1.7	2.2	2.4	2.1	2.7
smcau.thrombo	34.23	1	2012	30782589.5	751	654	859	1.4	1.2	1.6	1.9	1.7	2.2	2.4	2.1	2.8
smcau.thrombo	34.23	1	2013	30945466.5	768	669	883	1.4	1.2	1.6	1.9	1.7	2.2	2.5	2.2	2.9
smcau.thrombo	34.23	1	2014	31086155	791	683	910	1.4	1.2	1.6	2	1.7	2.3	2.5	2.2	2.9
smcau.thrombo	34.23	1	2015	31210477	808	696	937	1.4	1.2	1.6	2	1.7	2.3	2.6	2.2	3
smcau.thrombo	34.23	1	2016	31332989	828	709	966	1.4	1.2	1.6	2	1.7	2.3	2.6	2.3	3.1
smcau.thrombo	34.23	1	2017	31446345.5	848	722	997	1.4	1.2	1.7	2	1.7	2.4	2.7	2.3	3.2
smcau.thrombo	34.23	1	2018	31500281	862	729	1022	1.4	1.2	1.7	2	1.7	2.4	2.7	2.3	3.2
smcau.thrombo	34.23	2	2003	31083389.5	766	638	918	1.3	1.1	1.5	1.8	1.5	2.1	2.5	2.1	3
smcau.thrombo	34.23	2	2004	31319326	811	686	957	1.3	1.1	1.6	1.9	1.6	2.2	2.6	2.2	3.1
smcau.thrombo	34.23	2	2005	31565612.5	861	735	1004	1.4	1.2	1.6	1.9	1.6	2.3	2.7	2.3	3.2
smcau.thrombo	34.23	2	2006	31781491	906	777	1053	1.4	1.2	1.7	2	1.7	2.3	2.9	2.4	3.3
smcau.thrombo	34.23	2	2007	31963889.5	947	814	1100	1.5	1.3	1.7	2.1	1.8	2.4	3	2.5	3.4
smcau.thrombo	34.23	2	2008	32134197	984	844	1142	1.5	1.3	1.8	2.1	1.8	2.5	3.1	2.6	3.6
smcau.thrombo	34.23	2	2009	32292780	1009	868	1173	1.5	1.3	1.8	2.1	1.8	2.5	3.1	2.7	3.6
smcau.thrombo	34.23	2	2010	32442000.5	1032	889	1196	1.5	1.3	1.8	2.2	1.9	2.5	3.2	2.7	3.7
smcau.thrombo	34.23	2	2011	32596758.5	1050	907	1216	1.5	1.3	1.8	2.2	1.9	2.5	3.2	2.8	3.7
smcau.thrombo	34.23	2	2012	32754328.5	1068	922	1236	1.5	1.3	1.8	2.2	1.9	2.5	3.3	2.8	3.8
smcau.thrombo	34.23	2	2013	32917445	1087	936	1261	1.5	1.3	1.8	2.1	1.8	2.5	3.3	2.8	3.8
smcau.thrombo	34.23	2	2014	33078234.5	1107	949	1292	1.5	1.3	1.8	2.1	1.8	2.5	3.3	2.9	3.9
smcau.thrombo	34.23	2	2015	33219169.5	1127	961	1327	1.5	1.3	1.8	2.1	1.8	2.5	3.4	2.9	4
smcau.thrombo	34.23	2	2016	33346795	1151	970	1367	1.5	1.3	1.8	2.1	1.8	2.5	3.5	2.9	4.1
smcau.thrombo	34.23	2	2017	33463250.5	1175	978	1412	1.5	1.2	1.8	2.1	1.8	2.6	3.5	2.9	4.2
smcau.thrombo	34.23	2	2018	33517815	1195	981	1456	1.5	1.2	1.9	2.1	1.7	2.6	3.6	2.9	4.3
smd	35.00	1	2003	29220241.5	1834	1630	2063	3	2.7	3.4	5	4.4	5.6	6.3	5.6	7.1
smd	35.00	1	2004	29415016.5	1921	1726	2143	3.1	2.8	3.4	5.1	4.6	5.6	6.5	5.9	7.3
smd	35.00	1	2005	29615886	2018	1824	2235	3.1	2.8	3.5	5.2	4.7	5.7	6.8	6.2	7.5
smd	35.00	1	2006	29815994.5	2112	1915	2332	3.2	2.9	3.5	5.3	4.8	5.8	7.1	6.4	7.8
smd	35.00	1	2007	30001162.5	2203	1999	2431	3.3	2.9	3.6	5.4	4.9	5.9	7.3	6.7	8.1
smd	35.00	1	2008	30166090.5	2289	2077	2526	3.3	3	3.6	5.4	4.9	6	7.6	6.9	8.4
smd	35.00	1	2009	30322692	2367	2149	2610	3.3	3	3.7	5.5	5	6	7.8	7.1	8.6
smd	35.00	1	2010	30475789	2436	2215	2685	3.3	3	3.7	5.5	5	6.1	8	7.3	8.8
smd	35.00	1	2011	30626399	2500	2277	2753	3.4	3.1	3.7	5.5	5	6.1	8.2	7.4	9
smd	35.00	1	2012	30782589.5	2564	2332	2819	3.4	3.1	3.7	5.5	5	6.1	8.3	7.6	9.2
smd	35.00	1	2013	30945466.5	2621	2382	2888	3.4	3	3.7	5.5	5	6.1	8.5	7.7	9.3
smd	35.00	1	2014	31086155	2682	2430	2965	3.4	3	3.7	5.5	5	6.1	8.6	7.8	9.5
smd	35.00	1	2015	31210477	2741	2473	3045	3.4	3	3.7	5.5	5	6.2	8.8	7.9	9.8
smd	35.00	1	2016	31332989	2801	2512	3130	3.4	3	3.8	5.5	5	6.2	8.9	8	10
smd	35.00	1	2017	31446345.5	2864	2549	3221	3.4	3	3.8	5.5	4.9	6.2	9.1	8.1	10.2
smd	35.00	1	2018	31500281	2894	2556	3283	3.4	3	3.8	5.5	4.9	6.3	9.2	8.1	10.4
smd	35.00	2	2003	31083389.5	1326	1130	1554	1.5	1.2	1.7	2.3	2	2.7	4.3	3.6	5
smd	35.00	2	2004	31319326	1469	1268	1701	1.6	1.4	1.8	2.5	2.2	2.9	4.7	4	5.4
smd	35.00	2	2005	31565612.5	1625	1414	1868	1.7	1.5	2	2.7	2.4	3.2	5.1	4.5	5.9
smd	35.00	2	2006	31781491	1780	1553	2037	1.8	1.6	2.1	2.9	2.6	3.4	5.6	4.9	6.4
smd	35.00	2	2007	31963889.5	1915	1674	2194	1.9	1.7	2.2	3.1	2.7	3.6	6	5.2	6.9
smd	35.00	2	2008	32134197	2024	1769	2320	2	1.7	2.3	3.2	2.8	3.7	6.3	5.5	7.2
smd	35.00	2	2009	32292780	2094	1828	2396	2	1.8	2.3	3.3	2.8	3.7	6.5	5.7	7.4
smd	35.00	2	2010	32442000.5	2122	1855	2425	2	1.8	2.3	3.2	2.8	3.7	6.5	5.7	7.5
smd	35.00	2	2011	32596758.5	2116	1854	2418	2	1.7	2.3	3.2	2.8	3.6	6.5	5.7	7.4
smd	35.00	2	2012	32754328.5	2088	1831	2387	1.9	1.7	2.2	3.1	2.7	3.5	6.4	5.6	7.3
smd	35.00	2	2013	32917445	2051	1795	2348	1.9	1.6	2.1	3	2.6	3.4	6.2	5.5	7.1
smd	35.00	2	2014	33078234.5	2015	1756	2314	1.8	1.6	2.1	2.9	2.5	3.3	6.1	5.3	7
smd	35.00	2	2015	33219169.5	1974	1712	2280	1.7	1.5	2	2.8	2.4	3.2	5.9	5.2	6.9
smd	35.00	2	2016	33346795	1934	1664	2247	1.7	1.5	2	2.7	2.3	3.2	5.8	5	6.7
smd	35.00	2	2017	33463250.5	1890	1614	2218	1.6	1.4	1.9	2.6	2.2	3.1	5.6	4.8	6.6
smd	35.00	2	2018	33517815	1841	1555	2179	1.6	1.3	1.9	2.5	2.1	3	5.5	4.6	6.5
smm	36.00	1	2003	29220241.5	377	322	450	0.7	0.6	0.8	1	0.9	1.2	1.3	1.1	1.5
smm	36.00	1	2004	29415016.5	403	344	471	0.7	0.6	0.8	1.1	0.9	1.3	1.4	1.2	1.6
smm	36.00	1	2005	29615886	426	367	495	0.7	0.6	0.8	1.1	1	1.3	1.4	1.2	1.7
smm	36.00	1	2006	29815994.5	452	391	521	0.7	0.6	0.8	1.1	1	1.3	1.5	1.3	1.7
smm	36.00	1	2007	30001162.5	478	417	548	0.8	0.7	0.9	1.2	1	1.4	1.6	1.4	1.8
smm	36.00	1	2008	30166090.5	505	443	577	0.8	0.7	0.9	1.2	1.1	1.4	1.7	1.5	1.9
smm	36.00	1	2009	30322692	535	469	608	0.8	0.7	0.9	1.3	1.1	1.4	1.8	1.5	2
smm	36.00	1	2010	30475789	562	496	641	0.8	0.7	0.9	1.3	1.2	1.5	1.8	1.6	2.1
smm	36.00	1	2011	30626399	594	524	677	0.9	0.8	1	1.4	1.2	1.5	1.9	1.7	2.2
smm	36.00	1	2012	30782589.5	628	551	716	0.9	0.8	1	1.4	1.2	1.6	2	1.8	2.3
smm	36.00	1	2013	30945466.5	661	580	757	0.9	0.8	1	1.4	1.3	1.6	2.1	1.9	2.4
smm	36.00	1	2014	31086155	696	609	803	0.9	0.8	1.1	1.5	1.3	1.7	2.2	2	2.6
smm	36.00	1	2015	31210477	735	638	853	1	0.8	1.1	1.5	1.3	1.8	2.4	2	2.7
smm	36.00	1	2016	31332989	777	667	906	1	0.9	1.2	1.6	1.4	1.8	2.5	2.1	2.9
smm	36.00	1	2017	31446345.5	820	697	963	1	0.9	1.2	1.6	1.4	1.9	2.6	2.2	3.1
smm	36.00	1	2018	31500281	853	720	1014	1.1	0.9	1.3	1.7	1.4	2	2.7	2.3	3.2
smm	36.00	2	2003	31083389.5	219	177	269	0.3	0.2	0.3	0.4	0.3	0.5	0.7	0.6	0.9
smm	36.00	2	2004	31319326	235	193	285	0.3	0.2	0.3	0.4	0.3	0.5	0.8	0.6	0.9
smm	36.00	2	2005	31565612.5	253	210	303	0.3	0.2	0.3	0.4	0.4	0.5	0.8	0.7	1
smm	36.00	2	2006	31781491	272	228	323	0.3	0.2	0.4	0.4	0.4	0.5	0.9	0.7	1
smm	36.00	2	2007	31963889.5	291	246	344	0.3	0.3	0.4	0.5	0.4	0.6	0.9	0.8	1.1
smm	36.00	2	2008	32134197	313	266	366	0.3	0.3	0.4	0.5	0.4	0.6	1	0.8	1.1
smm	36.00	2	2009	32292780	333	286	390	0.3	0.3	0.4	0.5	0.4	0.6	1	0.9	1.2
smm	36.00	2	2010	32442000.5	357	306	416	0.4	0.3	0.4	0.5	0.5	0.6	1.1	0.9	1.3
smm	36.00	2	2011	32596758.5	381	327	445	0.4	0.3	0.4	0.6	0.5	0.7	1.2	1	1.4
smm	36.00	2	2012	32754328.5	409	348	475	0.4	0.3	0.5	0.6	0.5	0.7	1.2	1.1	1.5
smm	36.00	2	2013	32917445	435	369	509	0.4	0.3	0.5	0.6	0.5	0.7	1.3	1.1	1.5
smm	36.00	2	2014	33078234.5	464	391	546	0.4	0.4	0.5	0.7	0.6	0.8	1.4	1.2	1.6
smm	36.00	2	2015	33219169.5	491	412	585	0.5	0.4	0.5	0.7	0.6	0.8	1.5	1.2	1.8
smm	36.00	2	2016	33346795	521	433	628	0.5	0.4	0.6	0.7	0.6	0.9	1.6	1.3	1.9
smm	36.00	2	2017	33463250.5	555	455	675	0.5	0.4	0.6	0.8	0.6	0.9	1.7	1.4	2
smm	36.00	2	2018	33517815	586	474	721	0.5	0.4	0.7	0.8	0.6	1	1.7	1.4	2.2
