SITE	NUMERO_SITE	SEXE	ANNEE	AGECLASSE	POIDS_MONDE	POIDS_EUROPE	PA	CAS_PRED	CAS_PRED_INF	CAS_PRED_SUP	TAUX_I_PRED	TAUX_I_PRED_INF	TAUX_I_PRED_SUP
hodgkin	31.00	1	2005	[00;04]	0.12	0.08	1927443.5	3	1	5	0.2	0.1	0.3
hodgkin	31.00	1	2005	[05;09]	0.1	0.07	1919872.5	11	9	14	0.6	0.5	0.7
hodgkin	31.00	1	2005	[10;14]	0.09	0.07	1913845	33	29	38	1.7	1.5	2
hodgkin	31.00	1	2005	[15;19]	0.09	0.07	2045566.5	70	63	77	3.4	3.1	3.8
hodgkin	31.00	1	2005	[20;24]	0.08	0.07	1966236.5	94	86	103	4.8	4.4	5.2
hodgkin	31.00	1	2005	[25;29]	0.08	0.07	1865537	96	89	105	5.1	4.8	5.6
hodgkin	31.00	1	2005	[30;34]	0.06	0.07	2108798.5	99	90	108	4.7	4.3	5.1
hodgkin	31.00	1	2005	[35;39]	0.06	0.07	2148181	86	78	93	4	3.6	4.3
hodgkin	31.00	1	2005	[40;44]	0.06	0.07	2164013	76	70	84	3.5	3.2	3.9
hodgkin	31.00	1	2005	[45;49]	0.06	0.07	2078232	70	63	77	3.4	3	3.7
hodgkin	31.00	1	2005	[50;54]	0.05	0.07	2042883	65	59	72	3.2	2.9	3.5
hodgkin	31.00	1	2005	[55;59]	0.04	0.06	1988426	60	54	67	3	2.7	3.4
hodgkin	31.00	1	2005	[60;64]	0.04	0.05	1323302	40	35	45	3	2.6	3.4
hodgkin	31.00	1	2005	[65;69]	0.03	0.04	1202057.5	40	36	45	3.3	3	3.7
hodgkin	31.00	1	2005	[70;74]	0.02	0.03	1109354	45	40	51	4.1	3.6	4.6
hodgkin	31.00	1	2005	[75;79]	0.01	0.02	884764	44	39	50	5	4.4	5.7
hodgkin	31.00	1	2005	[80;84]	0.005	0.01	610940.5	32	28	37	5.2	4.6	6.1
hodgkin	31.00	1	2005	[85;++]	0.005	0.01	316433.5	12	9	15	3.8	2.8	4.7
hodgkin	31.00	1	2006	[00;04]	0.12	0.08	1929672	3	1	5	0.2	0.1	0.3
hodgkin	31.00	1	2006	[05;09]	0.1	0.07	1946142	12	9	15	0.6	0.5	0.8
hodgkin	31.00	1	2006	[10;14]	0.09	0.07	1904665	34	29	39	1.8	1.5	2
hodgkin	31.00	1	2006	[15;19]	0.09	0.07	2046352	72	65	79	3.5	3.2	3.9
hodgkin	31.00	1	2006	[20;24]	0.08	0.07	1967745	97	89	106	4.9	4.5	5.4
hodgkin	31.00	1	2006	[25;29]	0.08	0.07	1899385	101	93	109	5.3	4.9	5.7
hodgkin	31.00	1	2006	[30;34]	0.06	0.07	2053724	98	90	107	4.8	4.4	5.2
hodgkin	31.00	1	2006	[35;39]	0.06	0.07	2151411	88	80	95	4.1	3.7	4.4
hodgkin	31.00	1	2006	[40;44]	0.06	0.07	2174677	78	71	86	3.6	3.3	4
hodgkin	31.00	1	2006	[45;49]	0.06	0.07	2092177	71	65	78	3.4	3.1	3.7
hodgkin	31.00	1	2006	[50;54]	0.05	0.07	2030554	66	59	73	3.3	2.9	3.6
hodgkin	31.00	1	2006	[55;59]	0.04	0.06	2047633.5	62	56	69	3	2.7	3.4
hodgkin	31.00	1	2006	[60;64]	0.04	0.05	1413344.5	43	38	48	3	2.7	3.4
hodgkin	31.00	1	2006	[65;69]	0.03	0.04	1182219.5	40	35	45	3.4	3	3.8
hodgkin	31.00	1	2006	[70;74]	0.02	0.03	1102609	45	40	51	4.1	3.6	4.6
hodgkin	31.00	1	2006	[75;79]	0.01	0.02	901005	45	40	51	5	4.4	5.7
hodgkin	31.00	1	2006	[80;84]	0.005	0.01	616135	33	28	38	5.4	4.5	6.2
hodgkin	31.00	1	2006	[85;++]	0.005	0.01	356544	13	11	18	3.6	3.1	5
hodgkin	31.00	1	2007	[00;04]	0.12	0.08	1939589.5	3	2	5	0.2	0.1	0.3
hodgkin	31.00	1	2007	[05;09]	0.1	0.07	1965657.5	12	10	15	0.6	0.5	0.8
hodgkin	31.00	1	2007	[10;14]	0.09	0.07	1904454.5	35	30	40	1.8	1.6	2.1
hodgkin	31.00	1	2007	[15;19]	0.09	0.07	2034831	73	67	81	3.6	3.3	4
hodgkin	31.00	1	2007	[20;24]	0.08	0.07	1957441.5	99	91	108	5.1	4.6	5.5
hodgkin	31.00	1	2007	[25;29]	0.08	0.07	1925890	104	96	113	5.4	5	5.9
hodgkin	31.00	1	2007	[30;34]	0.06	0.07	1996229	97	90	106	4.9	4.5	5.3
hodgkin	31.00	1	2007	[35;39]	0.06	0.07	2168389.5	90	83	98	4.2	3.8	4.5
hodgkin	31.00	1	2007	[40;44]	0.06	0.07	2183500.5	80	73	87	3.7	3.3	4
hodgkin	31.00	1	2007	[45;49]	0.06	0.07	2103576	73	66	80	3.5	3.1	3.8
hodgkin	31.00	1	2007	[50;54]	0.05	0.07	2028643	66	60	73	3.3	3	3.6
hodgkin	31.00	1	2007	[55;59]	0.04	0.06	2044179	63	57	70	3.1	2.8	3.4
hodgkin	31.00	1	2007	[60;64]	0.04	0.05	1549606.5	48	42	53	3.1	2.7	3.4
hodgkin	31.00	1	2007	[65;69]	0.03	0.04	1171517.5	40	35	45	3.4	3	3.8
hodgkin	31.00	1	2007	[70;74]	0.02	0.03	1095772.5	45	40	51	4.1	3.7	4.7
hodgkin	31.00	1	2007	[75;79]	0.01	0.02	916509	46	41	52	5	4.5	5.7
hodgkin	31.00	1	2007	[80;84]	0.005	0.01	624099.5	33	29	38	5.3	4.6	6.1
hodgkin	31.00	1	2007	[85;++]	0.005	0.01	391276.5	15	12	20	3.8	3.1	5.1
hodgkin	31.00	1	2008	[00;04]	0.12	0.08	1951349.5	3	2	5	0.2	0.1	0.3
hodgkin	31.00	1	2008	[05;09]	0.1	0.07	1978055.5	13	10	16	0.7	0.5	0.8
hodgkin	31.00	1	2008	[10;14]	0.09	0.07	1915361	36	31	41	1.9	1.6	2.1
hodgkin	31.00	1	2008	[15;19]	0.09	0.07	2012384.5	75	68	82	3.7	3.4	4.1
hodgkin	31.00	1	2008	[20;24]	0.08	0.07	1959219.5	101	93	110	5.2	4.7	5.6
hodgkin	31.00	1	2008	[25;29]	0.08	0.07	1934726.5	107	99	116	5.5	5.1	6
hodgkin	31.00	1	2008	[30;34]	0.06	0.07	1941724.5	97	89	105	5	4.6	5.4
hodgkin	31.00	1	2008	[35;39]	0.06	0.07	2186538.5	92	85	100	4.2	3.9	4.6
hodgkin	31.00	1	2008	[40;44]	0.06	0.07	2180755.5	81	74	88	3.7	3.4	4
hodgkin	31.00	1	2008	[45;49]	0.06	0.07	2117718	74	68	81	3.5	3.2	3.8
hodgkin	31.00	1	2008	[50;54]	0.05	0.07	2028552.5	67	61	74	3.3	3	3.6
hodgkin	31.00	1	2008	[55;59]	0.04	0.06	2026341	63	57	69	3.1	2.8	3.4
hodgkin	31.00	1	2008	[60;64]	0.04	0.05	1674325.5	52	46	57	3.1	2.7	3.4
hodgkin	31.00	1	2008	[65;69]	0.03	0.04	1183732	40	36	45	3.4	3	3.8
hodgkin	31.00	1	2008	[70;74]	0.02	0.03	1090032	45	40	51	4.1	3.7	4.7
hodgkin	31.00	1	2008	[75;79]	0.01	0.02	928183	47	42	53	5.1	4.5	5.7
hodgkin	31.00	1	2008	[80;84]	0.005	0.01	634893.5	34	29	39	5.4	4.6	6.1
hodgkin	31.00	1	2008	[85;++]	0.005	0.01	422198	17	13	21	4	3.1	5
hodgkin	31.00	1	2009	[00;04]	0.12	0.08	1965045	3	2	5	0.2	0.1	0.3
hodgkin	31.00	1	2009	[05;09]	0.1	0.07	1985282	13	11	16	0.7	0.6	0.8
hodgkin	31.00	1	2009	[10;14]	0.09	0.07	1936863	37	32	42	1.9	1.7	2.2
hodgkin	31.00	1	2009	[15;19]	0.09	0.07	1986163.5	76	69	83	3.8	3.5	4.2
hodgkin	31.00	1	2009	[20;24]	0.08	0.07	1967193	104	96	113	5.3	4.9	5.7
hodgkin	31.00	1	2009	[25;29]	0.08	0.07	1933646.5	109	102	118	5.6	5.3	6.1
hodgkin	31.00	1	2009	[30;34]	0.06	0.07	1904809	97	90	105	5.1	4.7	5.5
hodgkin	31.00	1	2009	[35;39]	0.06	0.07	2186097	94	86	101	4.3	3.9	4.6
hodgkin	31.00	1	2009	[40;44]	0.06	0.07	2168663	81	75	88	3.7	3.5	4.1
hodgkin	31.00	1	2009	[45;49]	0.06	0.07	2137480.5	75	69	82	3.5	3.2	3.8
hodgkin	31.00	1	2009	[50;54]	0.05	0.07	2034448.5	68	62	74	3.3	3	3.6
hodgkin	31.00	1	2009	[55;59]	0.04	0.06	2004664	63	57	69	3.1	2.8	3.4
hodgkin	31.00	1	2009	[60;64]	0.04	0.05	1787257	55	50	61	3.1	2.8	3.4
hodgkin	31.00	1	2009	[65;69]	0.03	0.04	1201870	41	37	46	3.4	3.1	3.8
hodgkin	31.00	1	2009	[70;74]	0.02	0.03	1088203	45	40	51	4.1	3.7	4.7
hodgkin	31.00	1	2009	[75;79]	0.01	0.02	936185	48	42	54	5.1	4.5	5.8
hodgkin	31.00	1	2009	[80;84]	0.005	0.01	647882	35	30	40	5.4	4.6	6.2
hodgkin	31.00	1	2009	[85;++]	0.005	0.01	450940	18	14	23	4	3.1	5.1
hodgkin	31.00	1	2010	[00;04]	0.12	0.08	1978151.5	3	2	6	0.2	0.1	0.3
hodgkin	31.00	1	2010	[05;09]	0.1	0.07	1984840.5	13	11	17	0.7	0.6	0.9
hodgkin	31.00	1	2010	[10;14]	0.09	0.07	1961191	39	34	44	2	1.7	2.2
hodgkin	31.00	1	2010	[15;19]	0.09	0.07	1967954.5	77	70	84	3.9	3.6	4.3
hodgkin	31.00	1	2010	[20;24]	0.08	0.07	1964848	107	98	115	5.4	5	5.9
hodgkin	31.00	1	2010	[25;29]	0.08	0.07	1922742.5	111	103	120	5.8	5.4	6.2
hodgkin	31.00	1	2010	[30;34]	0.06	0.07	1908012.5	99	92	107	5.2	4.8	5.6
hodgkin	31.00	1	2010	[35;39]	0.06	0.07	2157125.5	94	87	101	4.4	4	4.7
hodgkin	31.00	1	2010	[40;44]	0.06	0.07	2161478	82	75	89	3.8	3.5	4.1
hodgkin	31.00	1	2010	[45;49]	0.06	0.07	2152591	77	70	84	3.6	3.3	3.9
hodgkin	31.00	1	2010	[50;54]	0.05	0.07	2045739.5	69	63	75	3.4	3.1	3.7
hodgkin	31.00	1	2010	[55;59]	0.04	0.06	1983896	62	56	69	3.1	2.8	3.5
hodgkin	31.00	1	2010	[60;64]	0.04	0.05	1894774.5	59	53	65	3.1	2.8	3.4
hodgkin	31.00	1	2010	[65;69]	0.03	0.04	1227910	42	38	47	3.4	3.1	3.8
hodgkin	31.00	1	2010	[70;74]	0.02	0.03	1082559.5	45	40	51	4.2	3.7	4.7
hodgkin	31.00	1	2010	[75;79]	0.01	0.02	938506.5	48	42	54	5.1	4.5	5.8
hodgkin	31.00	1	2010	[80;84]	0.005	0.01	663758	36	31	41	5.4	4.7	6.2
hodgkin	31.00	1	2010	[85;++]	0.005	0.01	479710	19	15	24	4	3.1	5
hodgkin	31.00	1	2011	[00;04]	0.12	0.08	1983585	3	2	6	0.2	0.1	0.3
hodgkin	31.00	1	2011	[05;09]	0.1	0.07	1988597.5	14	11	17	0.7	0.6	0.9
hodgkin	31.00	1	2011	[10;14]	0.09	0.07	1985358.5	40	35	46	2	1.8	2.3
hodgkin	31.00	1	2011	[15;19]	0.09	0.07	1947463.5	78	71	85	4	3.6	4.4
hodgkin	31.00	1	2011	[20;24]	0.08	0.07	1954816.5	109	100	118	5.6	5.1	6
hodgkin	31.00	1	2011	[25;29]	0.08	0.07	1908676	113	105	122	5.9	5.5	6.4
hodgkin	31.00	1	2011	[30;34]	0.06	0.07	1938271	103	95	111	5.3	4.9	5.7
hodgkin	31.00	1	2011	[35;39]	0.06	0.07	2101796	93	85	100	4.4	4	4.8
hodgkin	31.00	1	2011	[40;44]	0.06	0.07	2166953	83	76	91	3.8	3.5	4.2
hodgkin	31.00	1	2011	[45;49]	0.06	0.07	2165400.5	78	71	85	3.6	3.3	3.9
hodgkin	31.00	1	2011	[50;54]	0.05	0.07	2058902.5	70	63	76	3.4	3.1	3.7
hodgkin	31.00	1	2011	[55;59]	0.04	0.06	1972274	62	56	69	3.1	2.8	3.5
hodgkin	31.00	1	2011	[60;64]	0.04	0.05	1948861.5	61	55	68	3.1	2.8	3.5
hodgkin	31.00	1	2011	[65;69]	0.03	0.04	1312432.5	45	40	50	3.4	3	3.8
hodgkin	31.00	1	2011	[70;74]	0.02	0.03	1067675	45	40	50	4.2	3.7	4.7
hodgkin	31.00	1	2011	[75;79]	0.01	0.02	935700.5	48	42	54	5.1	4.5	5.8
hodgkin	31.00	1	2011	[80;84]	0.005	0.01	681319	37	32	42	5.4	4.7	6.2
hodgkin	31.00	1	2011	[85;++]	0.005	0.01	508316.5	20	16	26	3.9	3.1	5.1
hodgkin	31.00	1	2012	[00;04]	0.12	0.08	1982896	4	2	6	0.2	0.1	0.3
hodgkin	31.00	1	2012	[05;09]	0.1	0.07	2002788	14	11	18	0.7	0.5	0.9
hodgkin	31.00	1	2012	[10;14]	0.09	0.07	2006969.5	41	36	48	2	1.8	2.4
hodgkin	31.00	1	2012	[15;19]	0.09	0.07	1931472	79	71	87	4.1	3.7	4.5
hodgkin	31.00	1	2012	[20;24]	0.08	0.07	1941903.5	110	101	120	5.7	5.2	6.2
hodgkin	31.00	1	2012	[25;29]	0.08	0.07	1896639	115	106	124	6.1	5.6	6.5
hodgkin	31.00	1	2012	[30;34]	0.06	0.07	1965188.5	106	98	115	5.4	5	5.9
hodgkin	31.00	1	2012	[35;39]	0.06	0.07	2040192	91	84	99	4.5	4.1	4.9
hodgkin	31.00	1	2012	[40;44]	0.06	0.07	2186619.5	85	78	93	3.9	3.6	4.3
hodgkin	31.00	1	2012	[45;49]	0.06	0.07	2172229	79	72	86	3.6	3.3	4
hodgkin	31.00	1	2012	[50;54]	0.05	0.07	2070347.5	70	64	78	3.4	3.1	3.8
hodgkin	31.00	1	2012	[55;59]	0.04	0.06	1972359.5	63	56	69	3.2	2.8	3.5
hodgkin	31.00	1	2012	[60;64]	0.04	0.05	1944766.5	61	55	68	3.1	2.8	3.5
hodgkin	31.00	1	2012	[65;69]	0.03	0.04	1442218	50	44	56	3.5	3.1	3.9
hodgkin	31.00	1	2012	[70;74]	0.02	0.03	1060137.5	44	39	50	4.2	3.7	4.7
hodgkin	31.00	1	2012	[75;79]	0.01	0.02	933632	48	42	54	5.1	4.5	5.8
hodgkin	31.00	1	2012	[80;84]	0.005	0.01	698502.5	38	32	43	5.4	4.6	6.2
hodgkin	31.00	1	2012	[85;++]	0.005	0.01	533729	21	17	27	3.9	3.2	5.1
hodgkin	31.00	1	2013	[00;04]	0.12	0.08	1977363.5	4	2	6	0.2	0.1	0.3
hodgkin	31.00	1	2013	[05;09]	0.1	0.07	2017950.5	15	12	18	0.7	0.6	0.9
hodgkin	31.00	1	2013	[10;14]	0.09	0.07	2023951.5	43	37	50	2.1	1.8	2.5
hodgkin	31.00	1	2013	[15;19]	0.09	0.07	1939363	81	73	90	4.2	3.8	4.6
hodgkin	31.00	1	2013	[20;24]	0.08	0.07	1921122	112	102	123	5.8	5.3	6.4
hodgkin	31.00	1	2013	[25;29]	0.08	0.07	1893826	117	107	127	6.2	5.6	6.7
hodgkin	31.00	1	2013	[30;34]	0.06	0.07	1975923	108	99	118	5.5	5	6
hodgkin	31.00	1	2013	[35;39]	0.06	0.07	1987198	90	83	99	4.5	4.2	5
hodgkin	31.00	1	2013	[40;44]	0.06	0.07	2206004	87	79	96	3.9	3.6	4.4
hodgkin	31.00	1	2013	[45;49]	0.06	0.07	2167146	79	72	87	3.6	3.3	4
hodgkin	31.00	1	2013	[50;54]	0.05	0.07	2088585.5	72	65	79	3.4	3.1	3.8
hodgkin	31.00	1	2013	[55;59]	0.04	0.06	1976921.5	63	57	70	3.2	2.9	3.5
hodgkin	31.00	1	2013	[60;64]	0.04	0.05	1930221	61	54	68	3.2	2.8	3.5
hodgkin	31.00	1	2013	[65;69]	0.03	0.04	1562653.5	54	48	61	3.5	3.1	3.9
hodgkin	31.00	1	2013	[70;74]	0.02	0.03	1072920.5	45	39	51	4.2	3.6	4.8
hodgkin	31.00	1	2013	[75;79]	0.01	0.02	935237.5	48	42	55	5.1	4.5	5.9
hodgkin	31.00	1	2013	[80;84]	0.005	0.01	711451.5	38	33	45	5.3	4.6	6.3
hodgkin	31.00	1	2013	[85;++]	0.005	0.01	557628	22	17	28	3.9	3	5
hodgkin	31.00	1	2014	[00;04]	0.12	0.08	1960704	4	2	6	0.2	0.1	0.3
hodgkin	31.00	1	2014	[05;09]	0.1	0.07	2033996.5	15	12	19	0.7	0.6	0.9
hodgkin	31.00	1	2014	[10;14]	0.09	0.07	2034882	45	38	52	2.2	1.9	2.6
hodgkin	31.00	1	2014	[15;19]	0.09	0.07	1962470	84	75	94	4.3	3.8	4.8
hodgkin	31.00	1	2014	[20;24]	0.08	0.07	1890026.5	113	102	125	6	5.4	6.6
hodgkin	31.00	1	2014	[25;29]	0.08	0.07	1898170	120	109	131	6.3	5.7	6.9
hodgkin	31.00	1	2014	[30;34]	0.06	0.07	1974320.5	110	100	121	5.6	5.1	6.1
hodgkin	31.00	1	2014	[35;39]	0.06	0.07	1951890	90	82	100	4.6	4.2	5.1
hodgkin	31.00	1	2014	[40;44]	0.06	0.07	2202221	88	79	97	4	3.6	4.4
hodgkin	31.00	1	2014	[45;49]	0.06	0.07	2156223	80	72	88	3.7	3.3	4.1
hodgkin	31.00	1	2014	[50;54]	0.05	0.07	2109894	73	65	81	3.5	3.1	3.8
hodgkin	31.00	1	2014	[55;59]	0.04	0.06	1984829.5	64	57	71	3.2	2.9	3.6
hodgkin	31.00	1	2014	[60;64]	0.04	0.05	1914153	61	54	68	3.2	2.8	3.6
hodgkin	31.00	1	2014	[65;69]	0.03	0.04	1673065	58	51	66	3.5	3	3.9
hodgkin	31.00	1	2014	[70;74]	0.02	0.03	1093852.5	46	40	53	4.2	3.7	4.8
hodgkin	31.00	1	2014	[75;79]	0.01	0.02	940076	48	42	56	5.1	4.5	6
hodgkin	31.00	1	2014	[80;84]	0.005	0.01	722099	39	33	46	5.4	4.6	6.4
hodgkin	31.00	1	2014	[85;++]	0.005	0.01	583282.5	23	18	29	3.9	3.1	5
hodgkin	31.00	1	2015	[00;04]	0.12	0.08	1937024.5	4	2	6	0.2	0.1	0.3
hodgkin	31.00	1	2015	[05;09]	0.1	0.07	2049016	16	12	20	0.8	0.6	1
hodgkin	31.00	1	2015	[10;14]	0.09	0.07	2036978.5	46	39	54	2.3	1.9	2.7
hodgkin	31.00	1	2015	[15;19]	0.09	0.07	1991402.5	87	77	99	4.4	3.9	5
hodgkin	31.00	1	2015	[20;24]	0.08	0.07	1865150.5	114	102	127	6.1	5.5	6.8
hodgkin	31.00	1	2015	[25;29]	0.08	0.07	1895075	122	110	135	6.4	5.8	7.1
hodgkin	31.00	1	2015	[30;34]	0.06	0.07	1962998	112	101	124	5.7	5.1	6.3
hodgkin	31.00	1	2015	[35;39]	0.06	0.07	1954087.5	92	83	102	4.7	4.2	5.2
hodgkin	31.00	1	2015	[40;44]	0.06	0.07	2169424	88	78	98	4.1	3.6	4.5
hodgkin	31.00	1	2015	[45;49]	0.06	0.07	2151436.5	80	72	90	3.7	3.3	4.2
hodgkin	31.00	1	2015	[50;54]	0.05	0.07	2125630	74	66	83	3.5	3.1	3.9
hodgkin	31.00	1	2015	[55;59]	0.04	0.06	1995482	64	57	73	3.2	2.9	3.7
hodgkin	31.00	1	2015	[60;64]	0.04	0.05	1898538	60	53	69	3.2	2.8	3.6
hodgkin	31.00	1	2015	[65;69]	0.03	0.04	1777518	62	54	71	3.5	3	4
hodgkin	31.00	1	2015	[70;74]	0.02	0.03	1123039.5	47	41	55	4.2	3.7	4.9
hodgkin	31.00	1	2015	[75;79]	0.01	0.02	939275.5	48	41	57	5.1	4.4	6.1
hodgkin	31.00	1	2015	[80;84]	0.005	0.01	729148.5	39	33	47	5.3	4.5	6.4
hodgkin	31.00	1	2015	[85;++]	0.005	0.01	609252.5	24	18	31	3.9	3	5.1
hodgkin	31.00	1	2016	[00;04]	0.12	0.08	1909691.5	4	2	6	0.2	0.1	0.3
hodgkin	31.00	1	2016	[05;09]	0.1	0.07	2053934.5	16	13	21	0.8	0.6	1
hodgkin	31.00	1	2016	[10;14]	0.09	0.07	2040341.5	47	39	56	2.3	1.9	2.7
hodgkin	31.00	1	2016	[15;19]	0.09	0.07	2020173.5	91	79	104	4.5	3.9	5.1
hodgkin	31.00	1	2016	[20;24]	0.08	0.07	1852658	116	102	130	6.3	5.5	7
hodgkin	31.00	1	2016	[25;29]	0.08	0.07	1886340.5	124	111	139	6.6	5.9	7.4
hodgkin	31.00	1	2016	[30;34]	0.06	0.07	1946659	113	101	127	5.8	5.2	6.5
hodgkin	31.00	1	2016	[35;39]	0.06	0.07	1983481.5	95	84	106	4.8	4.2	5.3
hodgkin	31.00	1	2016	[40;44]	0.06	0.07	2113303.5	86	76	97	4.1	3.6	4.6
hodgkin	31.00	1	2016	[45;49]	0.06	0.07	2157920	81	72	92	3.8	3.3	4.3
hodgkin	31.00	1	2016	[50;54]	0.05	0.07	2138490.5	75	66	85	3.5	3.1	4
hodgkin	31.00	1	2016	[55;59]	0.04	0.06	2009734.5	65	57	74	3.2	2.8	3.7
hodgkin	31.00	1	2016	[60;64]	0.04	0.05	1889936	60	52	69	3.2	2.8	3.7
hodgkin	31.00	1	2016	[65;69]	0.03	0.04	1831461	64	55	74	3.5	3	4
hodgkin	31.00	1	2016	[70;74]	0.02	0.03	1203295	51	43	59	4.2	3.6	4.9
hodgkin	31.00	1	2016	[75;79]	0.01	0.02	929278	48	40	57	5.2	4.3	6.1
hodgkin	31.00	1	2016	[80;84]	0.005	0.01	731982.5	40	33	48	5.5	4.5	6.6
hodgkin	31.00	1	2016	[85;++]	0.005	0.01	634308	25	19	32	3.9	3	5
hodgkin	31.00	1	2017	[00;04]	0.12	0.08	1878322	4	2	7	0.2	0.1	0.4
hodgkin	31.00	1	2017	[05;09]	0.1	0.07	2051542.5	17	13	22	0.8	0.6	1.1
hodgkin	31.00	1	2017	[10;14]	0.09	0.07	2052979.5	48	40	58	2.3	1.9	2.8
hodgkin	31.00	1	2017	[15;19]	0.09	0.07	2042156.5	94	81	109	4.6	4	5.3
hodgkin	31.00	1	2017	[20;24]	0.08	0.07	1846215.5	118	103	134	6.4	5.6	7.3
hodgkin	31.00	1	2017	[25;29]	0.08	0.07	1873977	126	111	142	6.7	5.9	7.6
hodgkin	31.00	1	2017	[30;34]	0.06	0.07	1932470	114	101	130	5.9	5.2	6.7
hodgkin	31.00	1	2017	[35;39]	0.06	0.07	2008776	98	86	111	4.9	4.3	5.5
hodgkin	31.00	1	2017	[40;44]	0.06	0.07	2052943	85	74	97	4.1	3.6	4.7
hodgkin	31.00	1	2017	[45;49]	0.06	0.07	2175367	83	72	94	3.8	3.3	4.3
hodgkin	31.00	1	2017	[50;54]	0.05	0.07	2146037	76	66	87	3.5	3.1	4.1
hodgkin	31.00	1	2017	[55;59]	0.04	0.06	2021969	66	57	76	3.3	2.8	3.8
hodgkin	31.00	1	2017	[60;64]	0.04	0.05	1890345.5	61	52	71	3.2	2.8	3.8
hodgkin	31.00	1	2017	[65;69]	0.03	0.04	1829797.5	64	55	75	3.5	3	4.1
hodgkin	31.00	1	2017	[70;74]	0.02	0.03	1324225.5	56	47	66	4.2	3.5	5
hodgkin	31.00	1	2017	[75;79]	0.01	0.02	925685.5	48	40	57	5.2	4.3	6.2
hodgkin	31.00	1	2017	[80;84]	0.005	0.01	735013.5	40	32	49	5.4	4.4	6.7
hodgkin	31.00	1	2017	[85;++]	0.005	0.01	658523	26	19	34	3.9	2.9	5.2
hodgkin	31.00	1	2018	[00;04]	0.12	0.08	1860560	4	2	7	0.2	0.1	0.4
hodgkin	31.00	1	2018	[05;09]	0.1	0.07	2051656	17	13	23	0.8	0.6	1.1
hodgkin	31.00	1	2018	[10;14]	0.09	0.07	2059451	50	41	61	2.4	2	3
hodgkin	31.00	1	2018	[15;19]	0.09	0.07	2052139	97	83	114	4.7	4	5.6
hodgkin	31.00	1	2018	[20;24]	0.08	0.07	1843385	120	104	139	6.5	5.6	7.5
hodgkin	31.00	1	2018	[25;29]	0.08	0.07	1867747	128	112	147	6.9	6	7.9
hodgkin	31.00	1	2018	[30;34]	0.06	0.07	1925208	116	101	133	6	5.2	6.9
hodgkin	31.00	1	2018	[35;39]	0.06	0.07	2017667	100	87	114	5	4.3	5.7
hodgkin	31.00	1	2018	[40;44]	0.06	0.07	2025271	85	73	98	4.2	3.6	4.8
hodgkin	31.00	1	2018	[45;49]	0.06	0.07	2187165	84	72	97	3.8	3.3	4.4
hodgkin	31.00	1	2018	[50;54]	0.05	0.07	2147918	76	65	88	3.5	3	4.1
hodgkin	31.00	1	2018	[55;59]	0.04	0.06	2027368	66	57	77	3.3	2.8	3.8
hodgkin	31.00	1	2018	[60;64]	0.04	0.05	1889872	61	52	72	3.2	2.8	3.8
hodgkin	31.00	1	2018	[65;69]	0.03	0.04	1826125	64	54	76	3.5	3	4.2
hodgkin	31.00	1	2018	[70;74]	0.02	0.03	1382969	58	49	70	4.2	3.5	5.1
hodgkin	31.00	1	2018	[75;79]	0.01	0.02	929824	48	40	58	5.2	4.3	6.2
hodgkin	31.00	1	2018	[80;84]	0.005	0.01	735582	40	32	49	5.4	4.4	6.7
hodgkin	31.00	1	2018	[85;++]	0.005	0.01	670374	26	19	35	3.9	2.8	5.2
hodgkin	31.00	2	1990	[00;04]	0.12	0.08	1846775	0	0	1	0	0	0.1
hodgkin	31.00	2	1990	[05;09]	0.1	0.07	1885172.5	3	1	5	0.2	0.1	0.3
hodgkin	31.00	2	1990	[10;14]	0.09	0.07	1831806.5	18	14	24	1	0.8	1.3
hodgkin	31.00	2	1990	[15;19]	0.09	0.07	2088276.5	52	44	61	2.5	2.1	2.9
hodgkin	31.00	2	1990	[20;24]	0.08	0.07	2114479	72	62	82	3.4	2.9	3.9
hodgkin	31.00	2	1990	[25;29]	0.08	0.07	2157853	72	63	83	3.3	2.9	3.8
hodgkin	31.00	2	1990	[30;34]	0.06	0.07	2147389	62	53	71	2.9	2.5	3.3
hodgkin	31.00	2	1990	[35;39]	0.06	0.07	2138469	52	44	60	2.4	2.1	2.8
hodgkin	31.00	2	1990	[40;44]	0.06	0.07	2086984	42	35	50	2	1.7	2.4
hodgkin	31.00	2	1990	[45;49]	0.06	0.07	1435969.5	25	20	30	1.7	1.4	2.1
hodgkin	31.00	2	1990	[50;54]	0.05	0.07	1449884	21	17	26	1.4	1.2	1.8
hodgkin	31.00	2	1990	[55;59]	0.04	0.06	1553911.5	20	15	25	1.3	1	1.6
hodgkin	31.00	2	1990	[60;64]	0.04	0.05	1538662.5	19	15	24	1.2	1	1.6
hodgkin	31.00	2	1990	[65;69]	0.03	0.04	1490816.5	21	17	27	1.4	1.1	1.8
hodgkin	31.00	2	1990	[70;74]	0.02	0.03	830035	15	11	19	1.8	1.3	2.3
hodgkin	31.00	2	1990	[75;79]	0.01	0.02	1039428.5	22	17	28	2.1	1.6	2.7
hodgkin	31.00	2	1990	[80;84]	0.005	0.01	808576	16	12	22	2	1.5	2.7
hodgkin	31.00	2	1990	[85;++]	0.005	0.01	658164.5	9	6	14	1.4	0.9	2.1
hodgkin	31.00	2	1991	[00;04]	0.12	0.08	1839237.5	0	0	1	0	0	0.1
