"IRIS";"P15_POP";"fdep15"
"690700000";1257;0,882027943177225
"690710000";1172;-3,04712416931021
"690720101";3013;-1,55392583125818
"690720102";2853;-1,04175017580631
"690720103";2756;-2,12132951578763
"690730000";508;-1,00589342985975
"690740000";1460;-1,74566770889718
"690750000";202;-0,523466110006574
"690760000";2584;-2,74244747580088
"690770000";968;-0,100673661190514
"690780000";811;-0,138213892693118
"690800000";1737;-0,96884504561319
"690810101";1838;2,71798281014807
"690810102";1883;-1,34328272065312
"690810103";74;0,270114957925409
"690810104";1941;-1,89153143847294
"690810105";2045;-4,25402514724846
"690810201";2217;-2,31512784237734
"690810202";2208;-2,33531575059766
"690810301";3027;-2,05034764279438
"690810302";2713;-3,43205083265075
"690820000";242;1,13613519950437
"690830000";1197;-1,78599213767816
"690840000";1248;0,250321184294652
"690850000";1420;-2,20345925871153
"690860000";2334;-1,56509474828475
"690870000";3087;-2,79537043394498
"690880101";2121;-0,666537959267601
"690880102";2611;-0,893415885183102
"690880103";2084;-0,0356417795513541
"690890101";2523;-3,41982090828562
"690890102";2564;-2,18501041371362
"690890201";3045;-1,61135798282845
"690890202";2629;-0,437686435380466
"690890301";3601;-1,72244173662212
"690900000";816;-1,24437139686593
"690910101";1240;3,78068144160153
"690910102";2662;3,99954051822211
"690910103";2742;-0,12075006071976
"690910201";2866;2,39596703324306
"690910202";2230;3,23158488684277
"690910203";3836;1,83182258151705
"690910301";3386;0,961993437498511
"690910302";412;1,02236745072465
"690920101";2212;0,618407085156788
"690920102";2963;0,0216668699509833
"690920103";2323;0,335057121575051
"690930000";1145;0,484359121021847
"690940000";5525;-1,4101732297168
"690950000";803;0,187138901931209
"690960101";3539;0,449356048155311
"690960102";4154;0,360061987734748
"690960103";1873;-1,23241583368957
"690970000";797;-0,548420384157955
"690980000";486;1,57620558361875
"690990000";1433;0,935615132291044
"691000101";3800;-0,760937375567657
"691000102";2435;0,691979243093805
"691000103";2348;-0,622728753985177
"691010000";661;-1,76187085919577
"691020000";682;0,379667144270008
"691030000";895;-1,00646143918413
"691040000";435;-0,174752314473758
"691050000";942;-1,40755669830759
"691060000";1063;-2,46712803859848
"691070000";1048;0,168058078669591
"691080000";1018;-0,522854113281386
"691090000";886;-0,204118562308866
"691100000";1856;0,105112581988044
"691110000";652;-1,33808142764116
"691120000";5390;-2,0310672561468
"691130000";937;-0,264986312776885
"691150000";4708;-0,508906819920604
"691160000";3583;-2,43698444068873
"691170000";3101;-2,78407667862087
"691180000";2549;-0,0812561574337852
"691190000";944;-0,255853087088069
"691200000";598;0,367678573271762
"691210000";2630;-1,13057554754721
"691220000";1814;-1,86572862966747
"691240000";448;0,303834162623142
"691250000";864;-2,10982244851315
"691260000";678;-2,44176882076111
"691270000";3789;-2,25113113219484
"691300000";243;2,06373977271168
"691310000";3387;-1,22411333805719
"691320000";853;0,56970004941384
"691330000";4341;-2,27417241872509
"691340000";200;-1,85509639406513
"691350000";914;2,14693303607546
"691360000";2841;-1,25726059624814
"691370000";480;-1,41321102838232
"691380000";451;-0,0284350852850069
"691390000";1370;0,0991439636471026
"691400000";2020;-2,20675583524137
"691410000";5582;-1,24918373603329
"691420101";2429;0,650978859870702
"691420102";1928;-1,04616378164196
"691420103";1903;-0,939159887336903
"691430101";1993;0,135306653138806
"691430102";635;0,0712150279852001
"691430103";1981;0,983891717605925
"691430104";2767;-0,401386738138157
"691450000";927;-0,177481214012798
"691470000";788;-0,602764913166291
"691480000";2373;-2,232382738673
"691490101";2120;-0,795336872994594
"691490102";1503;-0,99756114101758
"691490201";2075;-0,213914753952685
"691490202";2545;-0,889182384301602
"691490301";2463;-0,664698213749747
"691490302";2186;-2,0221390472188
"691490303";2177;-1,22390419174948
"691490401";3526;-0,494815562097575
"691490402";1288;2,04072394824069
"691490501";2712;-0,341321204980347
"691490502";3832;-0,633593078792095
"691500000";337;0,905889102807708
"691510000";1554;-0,448988963622412
"691520101";92;0,958962604699564
"691520102";2849;1,13159502682022
"691520103";1359;2,64221668195127
"691520104";2830;0,688881155345282
"691520105";2916;-0,473130442002283
"691520106";211;-1,69224964610333
"691530000";1312;-3,10506213891587
"691540000";2388;-1,37420362074925
"691550000";1136;-0,594816885577832
"691560000";2531;-2,29895692311086
"691570000";2661;0,367177443452614
"691590000";2996;-1,3370258336091
"691600000";1095;0,97455390416926
"691610000";454;1,69102494953201
"691620000";1318;-0,205255022066622
"691630000";3456;-0,733750471559072
"691640000";314;1,60671198043746
"691650000";1107;0,271600501332832
"691660000";309;-1,01292996565514
"691670000";578;-0,318214680305072
"691680000";1506;-1,19633379343961
"691690000";626;-0,0724613655192163
"691700000";1190;-1,16427472228381
"691710000";2309;0,0339953040540938
"691720000";827;-1,0705509433078
"691730000";990;-0,534492718848378
"691740000";644;1,165296593304
"691750000";2010;-0,71924973234505
"691760000";4431;-1,48382342405663
"691770000";1999;-1,57581882053553
"691780000";796;0,643749294207228
"691790000";1734;-1,41622482219729
"691800000";284;-1,24377397484609
"691810000";200;-0,331243747363813
"691820000";366;0,743388438410518
"691830000";306;0,307208063378752
"691840000";996;-0,638810389710795
"691850000";240;0,860261112032798
"691860000";227;0,750675961117949
"691870000";635;-0,119082933356598
"691880000";893;-0,0235562408188888
"691890000";1962;-0,789808317066671
"691900000";1909;-2,40943085791055
"691910101";2155;-2,27785405914353
"691910102";3358;-1,10801776713212
"691920000";138;-1,6450326757564
"691930000";1311;-2,52429732362349
"691940101";2447;-3,10714212136421
"691940102";4142;-2,75057501642773
"691960000";620;0,151050937642651
"691970000";2175;-0,364116638402227
"691980000";742;-1,11928458685471
"691990101";13;2,0234346471031
"691990201";5561;1,6942070453014
"691990202";2070;1,47868892012856
"691990301";2939;2,91621492792744
"691990302";2176;2,09049865013794
"691990303";1782;3,77365417850973
"691990401";1458;3,26804701062081
"691990402";2158;2,22004391325938
"692000000";1488;0,16056041372801
"692010000";1289;1,41974318885044
"692020101";1895;-1,36066599251129
"692020102";3287;-2,86164205417476
"692020103";2266;-1,98180437263356
"692020201";1881;-0,864812677912718
"692020202";2494;-2,55230824291365
"692020203";1946;-1,22392555779869
"692020301";2006;-3,40270711037883
"692020302";1882;-2,7587083834737
"692020401";1875;-3,16236554083607
"692020402";2446;0,237735819049254
"692030000";1063;-0,0216146117401296
"692040101";2678;-2,98495893636594
"692040102";3116;-2,09782279994441
"692040103";2780;-0,245090295076068
"692040201";186;-1,65905498184793
"692040202";553;0,263307785048809
"692040203";1893;2,47383667379231
"692040204";2689;-1,10222645449095
"692040205";2646;-1,93166887907276
"692040301";2268;-0,884227456928051
"692040302";2534;-1,81191417721184
"692050000";4774;-2,35558654950467
"692060000";4359;-0,0131729766882775
"692070000";3042;-1,20070145821072
"692080000";2171;-1,68768057679021
"692090000";594;0,5679645352707
"692100000";101;-0,362250869988281
"692110000";4295;0,493960222884305
"692120000";416;-1,92700605535318
"692130000";846;-1,26108424632263
"692140000";1212;0,348796009290768
"692150000";829;-0,783878791300788
"692160000";562;0,0150423173781127
"692170000";754;-0,252326520475547
"692180000";1021;-0,178534729768555
"692190000";2099;-1,9819677893517
"692200000";1887;0,440137737527858
"692230000";1037;-0,74717370562773
"692240000";67;1,82099697037063
"692250000";502;-0,122247725447119
"692270000";3907;-0,276234763019737
"692280000";4128;-0,839332624513739
"692290000";773;0,688900110198929
"692300000";341;-1,01985491752865
"692310000";2629;-0,799811090041132
"692330000";1189;-2,65737553518179
"692340000";1519;-0,589169241605699
"692350000";1800;-0,581840094202554
"692360000";573;0,481878898181678
"692380000";3627;0,699604260495111
"692390000";1155;-0,697920686799389
"692400000";657;1,44404670886263
"692410000";2521;-1,66938667428472
"692420000";972;0,208399409071505
"692430101";3942;1,93910908951517
"692430102";2513;1,31784988772767
"692430103";2916;2,26274139801586
"692430104";1268;1,9400468414644
"692440101";2027;-3,24225150761877
"692440102";4739;-3,24640000149007
"692440201";5504;-1,6473323490489
"692440202";3970;-1,67450823394029
"692440203";5554;-1,41517318894295
"692450000";678;-0,939017280202946
"692460000";1163;-2,26871189942429
"692480000";6150;1,6443296096035
"692490000";3015;-0,754811687789057
"692500000";4071;-2,3998067578963
"692510000";115;-1,33902902918696
"692520000";725;-0,664855840342866
"692530000";617;-1,51701282214648
"692540000";912;0,369291571596125
"692550000";5418;-1,37746033022612
"692560102";14;2,30157194801529
"692560201";3824;0,697444623380606
"692560202";5846;1,8004637076041
"692560203";2854;1,20090868426188
"692560301";2265;3,52110038723848
"692560302";3859;4,25372011142262
"692560401";2460;2,32366001956338
"692560402";2025;3,39765794539789
"692560403";126;2,10824199543501
"692560404";2034;3,93198688846347
"692560405";705;2,22533917111269
"692560501";5347;0,235288973767726
"692560601";2056;3,25711465977402
"692560602";2260;4,70604052850824
"692560603";3366;1,98817946184693
"692560701";3707;2,19682396841748
"692560702";4565;1,50287037965908
"692570000";1078;-0,473635447593833
"692580000";320;0,244183489397739
"692590101";187;-0,448969883101863
"692590102";2552;1,80361810066595
"692590103";3136;1,73595007786458
"692590104";5251;2,06830238422628
"692590201";251;2,38799929475766
"692590202";3406;1,16541947387639
"692590203";2789;2,08726639055734
"692590204";2079;3,53636034337844
"692590301";2511;4,19063627367577
"692590302";2203;3,08167207681655
"692590303";1805;3,55109854642426
"692590401";2029;2,24424315616527
"692590402";6111;5,13487384826592
"692590403";1601;3,23821181973568
"692590501";3187;4,04891082182755
"692590502";2565;4,76838211784397
"692590601";4588;1,05191722493673
"692590602";2293;1,19960908132337
"692590701";3683;0,677160515194844
"692590702";3890;1,97513267956919
"692590801";2511;0,648837409663229
"692590802";2267;0,65269761616268
"692590803";2947;1,97359953099404
"692590804";431;-2,30538333192388
"692600000";4745;-1,30967061729697
"692610000";108;-1,0669293088301
"692630000";894;0,103250379069924
"692640101";47;-0,410347210245143
"692640102";236;-0,739019549252683
"692640201";2205;5,13488515381689
"692640202";1741;3,28630279324776
"692640203";3136;1,10635139233021
"692640301";2327;2,33025856958077
"692640302";2507;2,52611346952503
"692640303";3454;0,261792461380163
"692640401";5787;0,142674241028126
"692640402";4603;-0,373169327240845
"692640501";3947;-0,24821280745569
"692640502";3096;-0,954034572837506
"692640601";3586;4,77420248340128
"692650000";822;-1,86655450559776
"692660101";3494;-1,02042289581928
"692660102";5085;-1,23168006905449
"692660103";5930;-1,08453617441198
"692660201";2580;-0,0830298408041754
"692660202";2973;-1,5874435570713
"692660301";4175;-0,899595224611283
"692660302";3676;-0,614544761487841
"692660402";2224;0,892142722768712
"692660403";2346;-1,64449923649043
"692660501";3571;-1,63246286668182
"692660502";2503;-0,331597429824738
"692660601";2239;-0,207393463672188
"692660701";2710;0,95221133495199
"692660702";3627;0,277147377254365
"692660703";1979;0,41628694610086
"692660801";4044;2,91598736877293
"692660901";1893;0,10091803680013
"692660902";4440;-1,29797903138571
"692660903";2658;-0,292075997718807
"692661001";2480;-0,851465025385614
"692661002";3054;-0,818934775954202
"692661101";5091;-0,547862700968574
"692661201";5096;-1,4878330170478
"692661202";1870;-0,97209453215469
"692661203";2273;-1,6651913542408
"692661204";3636;0,194361645012348
"692661205";4350;-0,94370447113844
"692661301";4844;-1,13449461546679
"692661302";3729;-0,944342431175424
"692661303";5792;-0,865198744276288
"692661401";1700;-1,01369311140243
"692661402";2823;-0,136391737473113
"692661403";2515;-0,907020837149711
"692661404";2338;0,2538350736984
"692661501";4622;-0,608288721747569
"692661502";4150;-1,07514112642508
"692661503";3006;-0,774960217397247
"692661601";2763;-0,188061804086376
"692661602";2914;-0,178664127688516
"692661701";2384;1,31638624796944
"692661702";3180;-0,519197506933744
"692661703";3200;0,471104882500642
"692661704";1479;1,21987457396873
"692661801";476;0,913019517623529
"692661802";2361;3,30328094847566
"692661803";2716;1,3227575111991
"692661804";1675;1,04589803123206
"692670000";2108;-0,664893909862134
"692680000";3338;-2,52134349891805
"692690000";1055;-0,874922872650986
"692700000";4098;-2,06166248364139
"692710101";211;-1,01679756467665
"692710102";3094;-0,808987560527911
"692710103";2852;-0,880554941902335
"692710104";2440;-1,04934346466108
"692710105";1525;-1,5782592356402
"692720000";4153;-1,61156115194595
"692730101";1113;0,676852014008959
"692730102";3435;-0,378813447515329
"692730103";3646;-0,445858953009366
"692730104";2860;-1,05016268592389
"692750101";5449;-0,146541233561471
"692750102";2624;1,57452558935638
"692750103";1586;0,448784034663626
"692750104";2028;0,493528524386887
"692750105";2892;3,57554140494526
"692750106";2196;-0,722308314639724
"692750107";2567;0,62908689761797
"692750108";2573;-0,965660565455006
"692750109";724;-0,450635008867961
"692750110";3358;0,721904271773141
"692750111";514;1,2940500882541
"692750112";851;-0,16345670837165
"692760101";1947;0,754853091303079
"692760102";5564;-0,0223680063514196
"692760103";2134;1,27106468131246
"692770101";3184;-1,37957502884935
"692770102";3103;-2,19657545482949
"692770103";3673;-2,19694189638158
"692770104";2782;-2,49956228496374
"692780000";5419;-0,801609764456394
"692790101";2983;-0,528732861281676
"692790102";2866;-0,432721566397832
"692800000";1456;-0,258284400271247
"692810000";1617;-1,81735504919116
"692820101";2659;-2,35088959387262
"692820102";2302;-0,391868510169484
"692820103";1924;-1,11037761923065
"692820104";2439;-0,280098752530855
"692820201";2151;-0,453190873953458
"692820202";3066;-1,19227542043614
"692820203";1744;1,41418587545345
"692820204";107;6,52869337317502
"692820301";5450;0,20269005772029
"692820401";36;3,41054053108491
"692820402";1743;-0,120006077970628
"692820403";3112;1,7914267413566
"692820501";4300;1,40194004481094
"692820502";1794;-0,839254012810069
"692820601";36;-1,98320370588277
"692830101";3445;-0,220563868794579
"692830102";4557;-0,371128109166811
"692830103";2101;-0,491286050050145
"692830104";2834;-1,26432613361843
"692840000";3089;-2,77759944887952
"692850000";4011;-0,325185607088319
"692860101";3341;-1,385145617203
"692860102";3259;-2,25273205290028
"692860201";2078;3,92702667728765
"692860202";2189;1,96757912918643
"692860301";2114;3,50379377713497
"692860302";3207;1,70056465610114
"692860303";1840;2,33206260473162
"692860304";1905;2,13189823758538
"692860401";2184;1,96818752149192
"692860402";2793;4,036686746362
"692860501";3079;-0,755459982560506
"692860502";2387;-0,18181877605855
"692870101";3042;-0,761059898247733
"692870102";3809;-0,791790192922987
"692880000";5391;-0,854507261319338
"692890000";4546;-1,1571472109232
"692900101";1919;2,133341505867
"692900102";1617;0,677731082405498
"692900103";1734;1,63788372946963
"692900104";2038;-0,2206234459853
"692900105";2519;1,07790418620647
"692900201";1928;-0,724172789915641
"692900202";1993;-1,13244711890128
"692900301";4031;0,558495769525681
"692900302";2636;1,57016209896903
"692900401";1799;4,08357499474076
"692900402";3050;4,01294089761622
"692900403";1488;1,88244559312509
"692900404";2085;1,72797585016627
"692900405";1678;0,968918243652152
"692900501";2453;-0,748246314959449
"692900502";3112;0,067556881110661
"692900601";3109;-1,12653173318987
"692900602";2351;0,155876058854832
"692900701";1310;-1,61166032799652
"692900702";2245;-2,05491209014626
"692910101";2830;-0,584820615857487
"692910102";2848;-0,795773381129316
"692920000";5688;-0,995802395221095
"692930000";2332;-2,65985272646002
"692940000";2588;-1,37018310297288
"692950000";1726;-1,75528464054386
"692960000";2941;-1,61343817717891
"692970000";5430;-1,13782397497183
"692980000";2837;-1,96446134317836
"692990000";2554;-0,366667102841208
"693810101";3906;-2,71552242163012
"693810102";73;-1,09014822179102
"693810201";2616;-2,45614142874835
"693810202";3979;-1,96116613706903
"693810301";4130;-1,39971737660205
"693810302";1902;-2,44932347150774
"693810303";2679;-1,82263755465731
"693810304";2505;-1,26055368277242
"693810401";3187;-2,55283279982418
"693810402";2341;-2,30164859416565
"693810501";2234;-2,6717880159794
"693820101";2844;-2,82791489427681
"693820102";2434;-2,92397765816967
"693820103";28;-4,45379022485624
"693820201";327;-2,05840455008849
"693820202";2181;-3,29639085719182
"693820204";2044;-3,1164713156997
"693820301";2950;-3,75210004587482
"693820302";2298;-2,83261574164044
"693820401";1992;-3,28752425083341
"693820402";3465;-2,33604786653386
"693820501";52;0,055079764061908
"693820502";4479;-1,87754374758045
"693820503";1322;0,214519968254103
"693820504";4019;-0,400846427296385
"693830101";16;-2,26436504573282
"693830102";1873;-3,46653798525646
"693830103";1997;-3,07533172356869
"693830104";3003;-2,98578239532347
"693830105";3039;-3,04728927887044
"693830201";2762;-1,2400470032117
"693830202";2944;-0,300110589155171
"693830203";2872;-2,64687202732489
"693830204";3588;-1,62087578923097
"693830205";2630;-1,38315412571825
"693830301";2770;-1,33299191635327
"693830302";9576;-2,23434568412473
"693830401";2990;-1,54645420867965
"693830402";3668;-0,806503268777157
"693830403";1168;-1,55042664225392
"693830404";3377;-1,85928870593201
"693830405";3747;-1,17135995502057
"693830501";3730;-1,76257997846657
"693830502";4670;-1,8064184204951
"693830601";4592;-1,29581714142381
"693830602";3673;-0,865881435191556
"693830603";4352;-3,44983735367909
"693830604";3234;-2,8593006005951
"693830701";3184;-1,36432655762772
"693830702";3777;-1,68700401604649
"693830703";3617;-2,52735885925785
"693830801";3053;-1,83583019623489
"693830802";3152;-2,08122855917721
"693830804";1782;-1,84555884961447
"693830901";4865;-1,97111427522942
"693830902";2178;-3,28278245163034
"693840101";2012;-2,81873877508368
"693840102";2912;-1,85366805731575
"693840103";3185;-2,34358062741891
"693840201";294;-0,945009302385309
"693840202";2563;-1,89990619398593
"693840203";2158;-2,59527109104084
"693840204";3065;-2,0070597441992
"693840301";3110;-1,95105732692531
"693840302";2374;-2,08986869954323
"693840303";2682;-1,95350465925912
"693840401";1542;-2,5130968751197
"693840402";2308;0,341633047192319
"693840403";2229;-2,66651148779951
"693840501";2691;-2,11129062210339
"693840502";3019;-2,8976012740017
"693850101";2130;-1,88791619880535
"693850102";2168;-2,33997114043149
"693850103";2105;-1,72026133964267
"693850104";2529;-2,05267434554889
"693850201";898;-1,50380615229726
"693850202";1341;-0,64952729533086
"693850203";2884;-0,986025979571059
"693850204";1757;-2,43734728872881
"693850301";2422;1,33050427311034
"693850302";3117;-0,600705765439087
"693850401";576;-1,71246492526734
"693850402";2118;-1,94241593254273
"693850403";2763;-2,00466778023755
"693850404";2454;-1,99417171948553
"693850501";2966;-1,60951877556704
"693850502";3405;-1,72602561601191
"693850503";2161;-0,4671347372914
"693850504";3114;-1,93424563662206
"693850601";3276;-0,931725565039147
"693850602";2186;-2,03510883026817
"693850603";1813;-2,17442161054133
"693860101";541;-2,81583310662786
"693860103";2091;-4,47240909925724
"693860104";2998;-3,48353217746763
"693860201";2264;-4,23793236908552
"693860202";3623;-4,34906899360643
"693860301";2893;-3,91178366425679
"693860302";2816;-3,04178260160808
"693860303";3008;-2,98047244925974
"693860304";2694;-3,2138406483638
"693860401";2433;-3,5816532396357
"693860402";2192;-3,89080225323212
"693860403";2079;-3,54751134208191
"693860501";2247;-2,10018583867177
"693860502";2130;-2,79680749119777
"693860503";3186;-2,52999609898532
"693860601";2191;-2,70034798376376
"693860602";2477;-2,84980085038165
"693860603";2101;-2,36126337452446
"693860701";3101;-2,4199474975915
"693860702";3531;-1,82833200157221
"693870101";2263;-1,85115586673426
"693870102";3050;-2,25183057428118
"693870103";2956;-1,27935432250066
"693870201";4355;-1,21135386103929
"693870202";2922;-1,6795071172214
"693870203";2386;-1,97893841821772
"693870301";3271;-2,56229900787254
"693870302";2319;-1,68681657759501
"693870401";3792;-1,86499826199702
"693870402";6843;-2,03564600248259
"693870403";3371;-1,6012644068955
"693870501";4343;-2,2159271359238
"693870502";4860;-2,09769451571821
"693870503";4144;-1,14792058388663
"693870601";7070;-1,80100572953103
"693870602";3754;-1,02661795698444
"693870603";2470;-0,870682541066457
"693870701";1628;-1,41329511912093
"693870703";4417;0,284823623047281
"693870704";3178;-1,47731478834248
"693870705";2578;-1,13161791434886
"693870801";2541;-0,964563583726449
"693870802";2896;-0,0736582880036921
"693870901";72;1,3853574611094
"693880101";3627;-2,63033840330666
"693880102";4545;-2,67275756013129
"693880104";2730;-1,76471092782599
"693880105";4573;-1,52857612171369
"693880202";5696;-1,72731801790129
"693880203";2300;-2,76181916270504
"693880204";2590;-2,91332663619943
"693880301";2837;-1,73857300548093
"693880302";3720;0,71793157555116
"693880303";4152;-0,148319811613759
"693880401";1532;3,6946643034478
"693880402";1337;3,2264781838188
"693880403";2614;-0,401516000812014
"693880404";4278;-0,469228487443913
"693880501";1882;0,134362862798148
"693880502";1788;-0,597846550245477
"693880503";2711;-0,912150235303423
"693880601";2442;3,31056038466723
"693880602";3387;2,37224167818043
"693880603";2430;3,11432371981946
"693880701";3289;-1,09923436025035
"693880702";3324;1,22056530704592
"693880801";2664;1,95872024731568
"693880802";3427;2,43489595083582
"693880901";3703;-1,1705854799594
"693880902";3078;-0,29619201555357
"693880903";4572;1,57476369334843
"693890101";2049;1,87482706484265
"693890102";2084;-2,63505745271209
"693890103";2749;-1,73516287049875
"693890104";1970;0,827324559764576
"693890201";3078;0,0964940908436214
"693890202";638;-2,05995118632014
"693890203";3070;0,245850375177754
"693890301";3858;-0,429371512010482
"693890302";3522;0,300787641266908
"693890303";3138;-1,46974097479915
"693890401";4827;-1,09292393549837
"693890402";2316;-2,58505604852765
"693890403";4083;0,399191695669491
"693890501";1644;0,259955728539468
"693890502";2505;-1,27627986761158
"693890604";2447;3,4917906333928
"693890605";1337;3,09242349353094
"693890606";3016;2,28950711090818
"693890607";1443;0,0188107008749935
"700010000";353;1,16418734261305
"700020000";215;1,56189064705896
"700030000";71;-0,17796727682966
"700040000";298;0,882586088999554
"700050000";150;0,241892552895888
"700060000";1584;1,86862281269815
"700070000";298;0,458334808326029
"700080000";150;1,3955394309149
"700090000";104;1,50503078212698
"700100000";113;4,3907818564583
"700110000";349;1,19210552650765
"700120000";674;1,04440958074216
"700130000";78;-0,456685078476851
"700140000";389;1,13928478495627
"700150000";299;2,10525472929698
"700160000";167;1,55181227685235
"700170000";231;0,373767007607694
"700180000";488;0,974209476438411
"700190000";132;-1,22090754294956
"700200000";232;0,362419372773399
"700210000";205;0,0958529842080124
"700220000";137;2,2081506053448
"700230000";142;1,67062767842055
"700240000";467;1,15796544350427
"700250000";261;1,5881599887605
"700260000";2530;1,51848364644361
"700270000";77;-0,64049554800795
"700280000";157;0,7073127821269
"700290000";246;1,1059444922271
"700300000";50;1,0446699884053
"700310000";662;1,08283989191262
"700320000";43;1,30114919287266
"700350000";169;0,798741568171272
"700360000";160;-1,06170706803423
"700370000";264;0,883091192849951
"700380000";319;-0,331668796259194
"700390000";320;0,0019312982719334
"700400000";232;1,22641865409923
"700410000";380;-0,0937050036122747
"700420000";86;0,360009256394225
"700430000";247;1,00598082701131
"700440000";426;-0,99350605627404
"700450000";431;-0,895676880484138
"700460000";341;1,93683796266869
"700470000";95;-0,123795613262967
"700480000";144;0,906465308251246
"700490000";87;3,01231028857321
"700500000";103;0,58730087624497
"700510000";41;3,0850989964372
"700520000";137;0,69305070785271
"700530000";80;3,40261053688369
"700540000";223;-0,453030715319001
"700550000";551;2,90632920736261
"700560000";303;1,55548378728125
"700570000";133;-0,412747241898471
"700580000";927;0,709393266589371
"700590000";431;0,896532058605026
"700600000";301;0,170761715258522
"700610000";79;0,145407485461612
"700620000";134;0,653314455623729
"700630000";207;1,54585160368578
"700640000";144;0,957664365558959
"700650000";79;0,232140684944421
"700660000";161;1,36058159603017
"700670000";118;1,4992309932294
"700690000";50;2,22149614047946
"700700000";33;-0,662676337383218
"700710000";63;-1,17214485699227
"700720000";82;2,72442496656394
"700740000";279;1,96182615697304
"700750000";199;-0,547190669341001
"700760000";358;-0,932925022593139
"700770000";237;0,259914505718252
"700780000";94;1,04657788637303
"700790000";541;0,428857913018108
"700800000";253;-0,0208737339168787
"700810000";324;0,954626255330512
"700820000";136;-0,706280332510372
"700830000";420;2,66328835732759
"700840000";670;-0,773354749672253
"700850000";600;-0,134001238007612
"700860000";85;2,2702608554774
"700870000";137;-0,0595383160905454
"700880000";123;1,10582961613442
"700890000";48;-0,418076008825102
"700900000";58;1,23112592044318
"700910000";50;3,65537024713652
"700920000";195;-0,132152099647316
"700930000";701;1,81448192937251
"700940000";305;1,66782920028087
"700950000";616;1,38912463876177
"700960000";619;-0,41973549549821
"700970000";248;-0,0772236588223341
"700980000";208;0,538380112965862
"700990000";74;4,67239327500256
"701000000";119;0,935015010723048
"701010000";467;0,748148025074574
"701020000";276;-0,896412221416104
"701030000";211;1,93474053666837
"701040000";610;0,984366175009609
"701050000";115;1,30168744257421
"701060000";121;1,27441923003204
"701070000";399;-1,48112655173515
"701090000";302;-1,21478737586565
"701110000";259;0,10762833685299
"701120000";190;2,40434761876064
"701130000";123;0,226453330259308
"701140000";211;2,27883446428445
"701150000";229;0,00276335579833344
"701160000";651;0,525096841622832
"701170000";1256;-0,748477963505987
"701180000";181;1,07738224296336
"701190000";347;-0,567872647950679
"701200000";3811;0,790295504353553
"701210000";874;0,81267346802936
"701220000";1711;1,18918517360824
"701240000";97;0,314804004904966
"701250000";192;1,79906648244238
"701260000";196;-0,851476700457628
"701270000";121;0,783104480504655
"701280000";389;0,834618802915859
"701290000";145;0,641146238385588
"701300000";341;0,797179887873464
"701320000";726;0,631058212286781
"701330000";239;1,27451830008241
"701340000";214;0,499428895665053
"701350000";46;0,102719807289634
"701360000";478;-0,192507753987917
"701370000";216;0,875260835913182
"701380000";131;0,73829589826465
"701400000";54;1,38097157184554
"701410000";125;-0,0348167341461796
"701420000";174;0,502372870234318
"701430000";121;0,564345893415957
"701440000";33;-0,546140590317875
"701450000";430;-1,1223084355865
"701460000";146;1,26595132691723
"701470000";234;0,22029939892179
"701480000";89;-0,588811968025491
"701490000";706;-0,517404677934592
"701500000";300;-0,364927454651685
"701510000";36;2,79231674918913
"701520000";441;0,106761154596759
"701530000";97;2,45189630061984
"701540000";358;0,692087111618189
"701550000";778;0,539929890895105
"701560000";98;0,784148598021657
"701570000";386;1,48977971412111
"701580000";110;0,251916055408223
"701590000";91;0,747073316819873
"701600000";341;-0,257662556927477
"701620000";468;-0,784018009172697
"701630000";447;-0,0263398713566835
"701640000";81;1,38806387245436
"701650000";530;2,16332665046362
"701660000";172;0,31992657392289
"701670000";368;1,47284958476718
"701680000";628;1,78851814233819
"701690000";211;0,0417632841471877
"701700000";119;2,81498838186715
"701710000";1296;2,04130816291011
"701720000";102;0,794822508870174
"701740000";144;-0,379307047452166
"701750000";141;1,2102519568406
"701760000";190;1,62301375235954
"701770000";589;1,98392149029959
"701780000";515;1,38651320067363
"701790000";189;-0,398705258707728
"701800000";452;1,95034291938122
"701810000";136;0,267059456136317
"701820000";119;-0,91348281496398
"701830000";61;-0,882089210036378
"701840000";748;0,291950971438444
"701850000";187;1,75245621963536
"701860000";75;-1,18587135967006
"701870000";255;0,897820127458637
"701880000";58;2,02572566145407
"701890000";240;-0,393352326098893
"701900000";171;0,10614162721428
"701920000";193;-0,240696654666766
"701930000";223;0,710136063960889
"701940000";152;1,32169051605854
"701950000";281;1,44881591709677
"701960000";273;0,968943506228821
"701970000";804;0,519397798071541
"701980000";1281;0,668243467050517
"701990000";107;-0,412640890331101
"702000000";36;0,537791912742831
"702010000";225;2,26789297683974
"702020000";301;1,68764136264679
"702030000";146;-0,436990462386498
"702040000";174;-0,321761047081779
"702050000";205;0,789537510968537
"702060000";499;-0,621470970700209
"702070000";3198;-0,0893983529130724
"702080000";307;-0,665322816558435
"702100000";153;-0,934795543493366
"702110000";76;0,649507841228889
"702130000";247;0,813472731051586
"702140000";126;0,49465071088824
"702150000";251;-2,16652581759242
"702160000";443;-0,22066093127849
"702170000";96;1,15943944724605
"702180000";142;-0,0672609828854054
"702190000";720;1,15765015155042
"702200000";410;1,37098808007712
"702210000";298;-0,259309109896945
"702220000";81;0,028013451790771
"702240000";655;-0,657350844289159
"702250000";116;-0,143595906373704
"702260000";299;0,915415522050013
"702270000";558;1,59153611435536
